"country","data_source","cohort_from","cohort_to","edu_eurrep","edu_from","edu_to","sex","origin","stat","value"
"Chile","Census 2002",1946,1946,"Level 2","ISCED3C","ISCED4A","F","Total","parity_unknown",510
"Chile","Census 2002",1946,1946,"Level 2","ISCED3C","ISCED4A","F","Total","women_total",24175
"Chile","Census 2002",1946,1946,"Level 4","ISCED5B","ISCED6","F","Total","children_total",19925
"Chile","Census 2002",1946,1946,"Level 4","ISCED5B","ISCED6","F","Total","parity_0",1284
"Chile","Census 2002",1946,1946,"Level 4","ISCED5B","ISCED6","F","Total","parity_1",1225
"Chile","Census 2002",1946,1946,"Level 4","ISCED5B","ISCED6","F","Total","parity_2",2836
"Chile","Census 2002",1946,1946,"Level 4","ISCED5B","ISCED6","F","Total","parity_3",2298
"Chile","Census 2002",1946,1946,"Level 4","ISCED5B","ISCED6","F","Total","parity_4",904
"Chile","Census 2002",1946,1946,"Level 4","ISCED5B","ISCED6","F","Total","parity_5",298
"Chile","Census 2002",1946,1946,"Level 4","ISCED5B","ISCED6","F","Total","parity_6",81
"Chile","Census 2002",1946,1946,"Level 4","ISCED5B","ISCED6","F","Total","parity_7",21
"Chile","Census 2002",1946,1946,"Level 4","ISCED5B","ISCED6","F","Total","parity_8",44
"Chile","Census 2002",1946,1946,"Level 4","ISCED5B","ISCED6","F","Total","parity_unknown",198
"Chile","Census 2002",1946,1946,"Level 4","ISCED5B","ISCED6","F","Total","women_total",9189
"Chile","Census 2002",1947,1947,"Level 1","ISCED0","ISCED1","F","Total","children_total",18722
"Chile","Census 2002",1947,1947,"Level 1","ISCED0","ISCED1","F","Total","parity_0",320
"Chile","Census 2002",1947,1947,"Level 1","ISCED0","ISCED1","F","Total","parity_1",366
"Chile","Census 2002",1947,1947,"Level 1","ISCED0","ISCED1","F","Total","parity_2",570
"Chile","Census 2002",1947,1947,"Level 1","ISCED0","ISCED1","F","Total","parity_3",713
"Chile","Census 2002",1947,1947,"Level 1","ISCED0","ISCED1","F","Total","parity_4",645
"Chile","Census 2002",1947,1947,"Level 1","ISCED0","ISCED1","F","Total","parity_5",615
"Chile","Census 2002",1947,1947,"Level 1","ISCED0","ISCED1","F","Total","parity_6",481
"Chile","Census 2002",1947,1947,"Level 1","ISCED0","ISCED1","F","Total","parity_7",332
"Chile","Census 2002",1947,1947,"Level 1","ISCED0","ISCED1","F","Total","parity_8",453
"Chile","Census 2002",1947,1947,"Level 1","ISCED0","ISCED1","F","Total","parity_unknown",163
"Chile","Census 2002",1947,1947,"Level 1","ISCED0","ISCED1","F","Total","women_total",4658
"Chile","Census 2002",1947,1947,"Level 1","ISCED2C","ISCED2A","F","Total","children_total",104748
"Chile","Census 2002",1947,1947,"Level 1","ISCED2C","ISCED2A","F","Total","parity_0",1720
"Chile","Census 2002",1947,1947,"Level 1","ISCED2C","ISCED2A","F","Total","parity_1",2591
"Chile","Census 2002",1947,1947,"Level 1","ISCED2C","ISCED2A","F","Total","parity_2",4918
"Chile","Census 2002",1947,1947,"Level 1","ISCED2C","ISCED2A","F","Total","parity_3",6516
"Chile","Census 2002",1947,1947,"Level 1","ISCED2C","ISCED2A","F","Total","parity_4",5254
"Chile","Census 2002",1947,1947,"Level 1","ISCED2C","ISCED2A","F","Total","parity_5",3606
"Chile","Census 2002",1947,1947,"Level 1","ISCED2C","ISCED2A","F","Total","parity_6",2139
"Chile","Census 2002",1947,1947,"Level 1","ISCED2C","ISCED2A","F","Total","parity_7",1166
"Chile","Census 2002",1947,1947,"Level 1","ISCED2C","ISCED2A","F","Total","parity_8",1400
"Chile","Census 2002",1947,1947,"Level 1","ISCED2C","ISCED2A","F","Total","parity_unknown",676
"Chile","Census 2002",1947,1947,"Level 1","ISCED2C","ISCED2A","F","Total","women_total",29986
"Chile","Census 2002",1947,1947,"Level 2","ISCED3C","ISCED4A","F","Total","children_total",71241
"Chile","Census 2002",1947,1947,"Level 2","ISCED3C","ISCED4A","F","Total","parity_0",2153
"Chile","Census 2002",1947,1947,"Level 2","ISCED3C","ISCED4A","F","Total","parity_1",3001
"Chile","Census 2002",1947,1947,"Level 2","ISCED3C","ISCED4A","F","Total","parity_2",6892
"Chile","Census 2002",1947,1947,"Level 2","ISCED3C","ISCED4A","F","Total","parity_3",7140
"Chile","Census 2002",1947,1947,"Level 2","ISCED3C","ISCED4A","F","Total","parity_4",3839
"Chile","Census 2002",1947,1947,"Level 2","ISCED3C","ISCED4A","F","Total","parity_5",1708
"Chile","Census 2002",1947,1947,"Level 2","ISCED3C","ISCED4A","F","Total","parity_6",683
"Chile","Census 2002",1947,1947,"Level 2","ISCED3C","ISCED4A","F","Total","parity_7",304
"Chile","Census 2002",1947,1947,"Level 2","ISCED3C","ISCED4A","F","Total","parity_8",322
"Chile","Census 2002",1947,1947,"Level 2","ISCED3C","ISCED4A","F","Total","parity_unknown",603
"Chile","Census 2002",1947,1947,"Level 2","ISCED3C","ISCED4A","F","Total","women_total",26645
"Chile","Census 2002",1947,1947,"Level 4","ISCED5B","ISCED6","F","Total","children_total",22353
"Chile","Census 2002",1947,1947,"Level 4","ISCED5B","ISCED6","F","Total","parity_0",1319
"Chile","Census 2002",1947,1947,"Level 4","ISCED5B","ISCED6","F","Total","parity_1",1341
"Chile","Census 2002",1947,1947,"Level 4","ISCED5B","ISCED6","F","Total","parity_2",3135
"Chile","Census 2002",1947,1947,"Level 4","ISCED5B","ISCED6","F","Total","parity_3",2696
"Chile","Census 2002",1947,1947,"Level 4","ISCED5B","ISCED6","F","Total","parity_4",958
"Chile","Census 2002",1947,1947,"Level 4","ISCED5B","ISCED6","F","Total","parity_5",316
"Chile","Census 2002",1947,1947,"Level 4","ISCED5B","ISCED6","F","Total","parity_6",80
"Chile","Census 2002",1947,1947,"Level 4","ISCED5B","ISCED6","F","Total","parity_7",33
"Chile","Census 2002",1947,1947,"Level 4","ISCED5B","ISCED6","F","Total","parity_8",59
"Chile","Census 2002",1947,1947,"Level 4","ISCED5B","ISCED6","F","Total","parity_unknown",203
"Chile","Census 2002",1947,1947,"Level 4","ISCED5B","ISCED6","F","Total","women_total",10140
"Chile","Census 2002",1948,1948,"Level 1","ISCED0","ISCED1","F","Total","children_total",16805
"Chile","Census 2002",1948,1948,"Level 1","ISCED0","ISCED1","F","Total","parity_0",312
"Chile","Census 2002",1948,1948,"Level 1","ISCED0","ISCED1","F","Total","parity_1",373
"Chile","Census 2002",1948,1948,"Level 1","ISCED0","ISCED1","F","Total","parity_2",540
"Chile","Census 2002",1948,1948,"Level 1","ISCED0","ISCED1","F","Total","parity_3",712
"Chile","Census 2002",1948,1948,"Level 1","ISCED0","ISCED1","F","Total","parity_4",661
"Chile","Census 2002",1948,1948,"Level 1","ISCED0","ISCED1","F","Total","parity_5",560
"Chile","Census 2002",1948,1948,"Level 1","ISCED0","ISCED1","F","Total","parity_6",379
"Chile","Census 2002",1948,1948,"Level 1","ISCED0","ISCED1","F","Total","parity_7",262
"Chile","Census 2002",1948,1948,"Level 1","ISCED0","ISCED1","F","Total","parity_8",396
"Chile","Census 2002",1948,1948,"Level 1","ISCED0","ISCED1","F","Total","parity_unknown",185
"Chile","Census 2002",1948,1948,"Level 1","ISCED0","ISCED1","F","Total","women_total",4380
"Chile","Census 2002",1948,1948,"Level 1","ISCED2C","ISCED2A","F","Total","children_total",106252
"Chile","Census 2002",1948,1948,"Level 1","ISCED2C","ISCED2A","F","Total","parity_0",1666
"Chile","Census 2002",1948,1948,"Level 1","ISCED2C","ISCED2A","F","Total","parity_1",2664
"Chile","Census 2002",1948,1948,"Level 1","ISCED2C","ISCED2A","F","Total","parity_2",5248
"Chile","Census 2002",1948,1948,"Level 1","ISCED2C","ISCED2A","F","Total","parity_3",6776
"Chile","Census 2002",1948,1948,"Level 1","ISCED2C","ISCED2A","F","Total","parity_4",5476
"Chile","Census 2002",1948,1948,"Level 1","ISCED2C","ISCED2A","F","Total","parity_5",3605
"Chile","Census 2002",1948,1948,"Level 1","ISCED2C","ISCED2A","F","Total","parity_6",2159
"Chile","Census 2002",1948,1948,"Level 1","ISCED2C","ISCED2A","F","Total","parity_7",1083
"Chile","Census 2002",1948,1948,"Level 1","ISCED2C","ISCED2A","F","Total","parity_8",1367
"Chile","Census 2002",1948,1948,"Level 1","ISCED2C","ISCED2A","F","Total","parity_unknown",678
"Chile","Census 2002",1948,1948,"Level 1","ISCED2C","ISCED2A","F","Total","women_total",30722
"Chile","Census 2002",1948,1948,"Level 2","ISCED3C","ISCED4A","F","Total","children_total",73388
"Chile","Census 2002",1948,1948,"Level 2","ISCED3C","ISCED4A","F","Total","parity_0",2031
"Chile","Census 2002",1948,1948,"Level 2","ISCED3C","ISCED4A","F","Total","parity_1",3199
"Chile","Census 2002",1948,1948,"Level 2","ISCED3C","ISCED4A","F","Total","parity_2",7369
"Chile","Census 2002",1948,1948,"Level 2","ISCED3C","ISCED4A","F","Total","parity_3",7599
"Chile","Census 2002",1948,1948,"Level 2","ISCED3C","ISCED4A","F","Total","parity_4",3864
"Chile","Census 2002",1948,1948,"Level 2","ISCED3C","ISCED4A","F","Total","parity_5",1671
"Chile","Census 2002",1948,1948,"Level 2","ISCED3C","ISCED4A","F","Total","parity_6",667
"Chile","Census 2002",1948,1948,"Level 2","ISCED3C","ISCED4A","F","Total","parity_7",302
"Chile","Census 2002",1948,1948,"Level 2","ISCED3C","ISCED4A","F","Total","parity_8",303
"Chile","Census 2002",1948,1948,"Level 2","ISCED3C","ISCED4A","F","Total","parity_unknown",620
"Chile","Census 2002",1948,1948,"Level 2","ISCED3C","ISCED4A","F","Total","women_total",27625
"Chile","Census 2002",1948,1948,"Level 4","ISCED5B","ISCED6","F","Total","children_total",24509
"Chile","Census 2002",1948,1948,"Level 4","ISCED5B","ISCED6","F","Total","parity_0",1378
"Chile","Census 2002",1948,1948,"Level 4","ISCED5B","ISCED6","F","Total","parity_1",1461
"Chile","Census 2002",1948,1948,"Level 4","ISCED5B","ISCED6","F","Total","parity_2",3420
"Chile","Census 2002",1948,1948,"Level 4","ISCED5B","ISCED6","F","Total","parity_3",2997
"Chile","Census 2002",1948,1948,"Level 4","ISCED5B","ISCED6","F","Total","parity_4",1108
"Chile","Census 2002",1948,1948,"Level 4","ISCED5B","ISCED6","F","Total","parity_5",331
"Chile","Census 2002",1948,1948,"Level 4","ISCED5B","ISCED6","F","Total","parity_6",85
"Chile","Census 2002",1948,1948,"Level 4","ISCED5B","ISCED6","F","Total","parity_7",32
"Chile","Census 2002",1948,1948,"Level 4","ISCED5B","ISCED6","F","Total","parity_8",45
"Chile","Census 2002",1948,1948,"Level 4","ISCED5B","ISCED6","F","Total","parity_unknown",210
"Chile","Census 2002",1948,1948,"Level 4","ISCED5B","ISCED6","F","Total","women_total",11067
"Chile","Census 2002",1949,1949,"Level 1","ISCED0","ISCED1","F","Total","children_total",17843
"Chile","Census 2002",1949,1949,"Level 1","ISCED0","ISCED1","F","Total","parity_0",376
"Chile","Census 2002",1949,1949,"Level 1","ISCED0","ISCED1","F","Total","parity_1",394
"Chile","Census 2002",1949,1949,"Level 1","ISCED0","ISCED1","F","Total","parity_2",608
"Chile","Census 2002",1949,1949,"Level 1","ISCED0","ISCED1","F","Total","parity_3",813
"Chile","Census 2002",1949,1949,"Level 1","ISCED0","ISCED1","F","Total","parity_4",762
"Chile","Census 2002",1949,1949,"Level 1","ISCED0","ISCED1","F","Total","parity_5",567
"Chile","Census 2002",1949,1949,"Level 1","ISCED0","ISCED1","F","Total","parity_6",427
"Chile","Census 2002",1949,1949,"Level 1","ISCED0","ISCED1","F","Total","parity_7",256
"Chile","Census 2002",1949,1949,"Level 1","ISCED0","ISCED1","F","Total","parity_8",387
"Chile","Census 2002",1949,1949,"Level 1","ISCED0","ISCED1","F","Total","parity_unknown",226
"Chile","Census 2002",1949,1949,"Level 1","ISCED0","ISCED1","F","Total","women_total",4816
"Chile","Census 2002",1949,1949,"Level 1","ISCED2C","ISCED2A","F","Total","children_total",118056
"Chile","Census 2002",1949,1949,"Level 1","ISCED2C","ISCED2A","F","Total","parity_0",2026
"Chile","Census 2002",1949,1949,"Level 1","ISCED2C","ISCED2A","F","Total","parity_1",3066
"Chile","Census 2002",1949,1949,"Level 1","ISCED2C","ISCED2A","F","Total","parity_2",6304
"Chile","Census 2002",1949,1949,"Level 1","ISCED2C","ISCED2A","F","Total","parity_3",8085
"Chile","Census 2002",1949,1949,"Level 1","ISCED2C","ISCED2A","F","Total","parity_4",6207
"Chile","Census 2002",1949,1949,"Level 1","ISCED2C","ISCED2A","F","Total","parity_5",3965
"Chile","Census 2002",1949,1949,"Level 1","ISCED2C","ISCED2A","F","Total","parity_6",2292
"Chile","Census 2002",1949,1949,"Level 1","ISCED2C","ISCED2A","F","Total","parity_7",1186
"Chile","Census 2002",1949,1949,"Level 1","ISCED2C","ISCED2A","F","Total","parity_8",1272
"Chile","Census 2002",1949,1949,"Level 1","ISCED2C","ISCED2A","F","Total","parity_unknown",970
"Chile","Census 2002",1949,1949,"Level 1","ISCED2C","ISCED2A","F","Total","women_total",35373
"Chile","Census 2002",1949,1949,"Level 2","ISCED3C","ISCED4A","F","Total","children_total",87110
"Chile","Census 2002",1949,1949,"Level 2","ISCED3C","ISCED4A","F","Total","parity_0",2647
"Chile","Census 2002",1949,1949,"Level 2","ISCED3C","ISCED4A","F","Total","parity_1",3971
"Chile","Census 2002",1949,1949,"Level 2","ISCED3C","ISCED4A","F","Total","parity_2",9033
"Chile","Census 2002",1949,1949,"Level 2","ISCED3C","ISCED4A","F","Total","parity_3",9068
"Chile","Census 2002",1949,1949,"Level 2","ISCED3C","ISCED4A","F","Total","parity_4",4510
"Chile","Census 2002",1949,1949,"Level 2","ISCED3C","ISCED4A","F","Total","parity_5",1973
"Chile","Census 2002",1949,1949,"Level 2","ISCED3C","ISCED4A","F","Total","parity_6",795
"Chile","Census 2002",1949,1949,"Level 2","ISCED3C","ISCED4A","F","Total","parity_7",333
"Chile","Census 2002",1949,1949,"Level 2","ISCED3C","ISCED4A","F","Total","parity_8",319
"Chile","Census 2002",1949,1949,"Level 2","ISCED3C","ISCED4A","F","Total","parity_unknown",879
"Chile","Census 2002",1949,1949,"Level 2","ISCED3C","ISCED4A","F","Total","women_total",33528
"Chile","Census 2002",1949,1949,"Level 4","ISCED5B","ISCED6","F","Total","children_total",30473
"Chile","Census 2002",1949,1949,"Level 4","ISCED5B","ISCED6","F","Total","parity_0",1761
"Chile","Census 2002",1949,1949,"Level 4","ISCED5B","ISCED6","F","Total","parity_1",1849
"Chile","Census 2002",1949,1949,"Level 4","ISCED5B","ISCED6","F","Total","parity_2",4405
"Chile","Census 2002",1949,1949,"Level 4","ISCED5B","ISCED6","F","Total","parity_3",3692
"Chile","Census 2002",1949,1949,"Level 4","ISCED5B","ISCED6","F","Total","parity_4",1314
"Chile","Census 2002",1949,1949,"Level 4","ISCED5B","ISCED6","F","Total","parity_5",391
"Chile","Census 2002",1949,1949,"Level 4","ISCED5B","ISCED6","F","Total","parity_6",109
"Chile","Census 2002",1949,1949,"Level 4","ISCED5B","ISCED6","F","Total","parity_7",45
"Chile","Census 2002",1949,1949,"Level 4","ISCED5B","ISCED6","F","Total","parity_8",62
"Chile","Census 2002",1949,1949,"Level 4","ISCED5B","ISCED6","F","Total","parity_unknown",312
"Chile","Census 2002",1949,1949,"Level 4","ISCED5B","ISCED6","F","Total","women_total",13940
"Chile","Census 2002",1950,1950,"Level 1","ISCED0","ISCED1","F","Total","children_total",11984
"Chile","Census 2002",1950,1950,"Level 1","ISCED0","ISCED1","F","Total","parity_0",303
"Chile","Census 2002",1950,1950,"Level 1","ISCED0","ISCED1","F","Total","parity_1",272
"Chile","Census 2002",1950,1950,"Level 1","ISCED0","ISCED1","F","Total","parity_2",468
"Chile","Census 2002",1950,1950,"Level 1","ISCED0","ISCED1","F","Total","parity_3",619
"Chile","Census 2002",1950,1950,"Level 1","ISCED0","ISCED1","F","Total","parity_4",502
"Chile","Census 2002",1950,1950,"Level 1","ISCED0","ISCED1","F","Total","parity_5",375
"Chile","Census 2002",1950,1950,"Level 1","ISCED0","ISCED1","F","Total","parity_6",286
"Chile","Census 2002",1950,1950,"Level 1","ISCED0","ISCED1","F","Total","parity_7",163
"Chile","Census 2002",1950,1950,"Level 1","ISCED0","ISCED1","F","Total","parity_8",236
"Chile","Census 2002",1950,1950,"Level 1","ISCED0","ISCED1","F","Total","parity_unknown",179
"Chile","Census 2002",1950,1950,"Level 1","ISCED0","ISCED1","F","Total","women_total",3403
"Chile","Census 2002",1950,1950,"Level 1","ISCED2C","ISCED2A","F","Total","children_total",89734
"Chile","Census 2002",1950,1950,"Level 1","ISCED2C","ISCED2A","F","Total","parity_0",1517
"Chile","Census 2002",1950,1950,"Level 1","ISCED2C","ISCED2A","F","Total","parity_1",2406
"Chile","Census 2002",1950,1950,"Level 1","ISCED2C","ISCED2A","F","Total","parity_2",4909
"Chile","Census 2002",1950,1950,"Level 1","ISCED2C","ISCED2A","F","Total","parity_3",6493
"Chile","Census 2002",1950,1950,"Level 1","ISCED2C","ISCED2A","F","Total","parity_4",4855
"Chile","Census 2002",1950,1950,"Level 1","ISCED2C","ISCED2A","F","Total","parity_5",3026
"Chile","Census 2002",1950,1950,"Level 1","ISCED2C","ISCED2A","F","Total","parity_6",1636
"Chile","Census 2002",1950,1950,"Level 1","ISCED2C","ISCED2A","F","Total","parity_7",842
"Chile","Census 2002",1950,1950,"Level 1","ISCED2C","ISCED2A","F","Total","parity_8",867
"Chile","Census 2002",1950,1950,"Level 1","ISCED2C","ISCED2A","F","Total","parity_unknown",827
"Chile","Census 2002",1950,1950,"Level 1","ISCED2C","ISCED2A","F","Total","women_total",27378
"Chile","Census 2002",1950,1950,"Level 2","ISCED3C","ISCED4A","F","Total","children_total",72430
"Chile","Census 2002",1950,1950,"Level 2","ISCED3C","ISCED4A","F","Total","parity_0",2090
"Chile","Census 2002",1950,1950,"Level 2","ISCED3C","ISCED4A","F","Total","parity_1",3265
"Chile","Census 2002",1950,1950,"Level 2","ISCED3C","ISCED4A","F","Total","parity_2",7730
"Chile","Census 2002",1950,1950,"Level 2","ISCED3C","ISCED4A","F","Total","parity_3",7864
"Chile","Census 2002",1950,1950,"Level 2","ISCED3C","ISCED4A","F","Total","parity_4",3806
"Chile","Census 2002",1950,1950,"Level 2","ISCED3C","ISCED4A","F","Total","parity_5",1546
"Chile","Census 2002",1950,1950,"Level 2","ISCED3C","ISCED4A","F","Total","parity_6",563
"Chile","Census 2002",1950,1950,"Level 2","ISCED3C","ISCED4A","F","Total","parity_7",217
"Chile","Census 2002",1950,1950,"Level 2","ISCED3C","ISCED4A","F","Total","parity_8",255
"Chile","Census 2002",1950,1950,"Level 2","ISCED3C","ISCED4A","F","Total","parity_unknown",853
"Chile","Census 2002",1950,1950,"Level 2","ISCED3C","ISCED4A","F","Total","women_total",28189
"Chile","Census 2002",1950,1950,"Level 4","ISCED5B","ISCED6","F","Total","children_total",28950
"Chile","Census 2002",1950,1950,"Level 4","ISCED5B","ISCED6","F","Total","parity_0",1627
"Chile","Census 2002",1950,1950,"Level 4","ISCED5B","ISCED6","F","Total","parity_1",1870
"Chile","Census 2002",1950,1950,"Level 4","ISCED5B","ISCED6","F","Total","parity_2",4161
"Chile","Census 2002",1950,1950,"Level 4","ISCED5B","ISCED6","F","Total","parity_3",3555
"Chile","Census 2002",1950,1950,"Level 4","ISCED5B","ISCED6","F","Total","parity_4",1237
"Chile","Census 2002",1950,1950,"Level 4","ISCED5B","ISCED6","F","Total","parity_5",340
"Chile","Census 2002",1950,1950,"Level 4","ISCED5B","ISCED6","F","Total","parity_6",121
"Chile","Census 2002",1950,1950,"Level 4","ISCED5B","ISCED6","F","Total","parity_7",26
"Chile","Census 2002",1950,1950,"Level 4","ISCED5B","ISCED6","F","Total","parity_8",58
"Chile","Census 2002",1950,1950,"Level 4","ISCED5B","ISCED6","F","Total","parity_unknown",309
"Chile","Census 2002",1950,1950,"Level 4","ISCED5B","ISCED6","F","Total","women_total",13304
"Chile","Census 2002",1951,1951,"Level 1","ISCED0","ISCED1","F","Total","children_total",13203
"Chile","Census 2002",1951,1951,"Level 1","ISCED0","ISCED1","F","Total","parity_0",364
"Chile","Census 2002",1951,1951,"Level 1","ISCED0","ISCED1","F","Total","parity_1",331
"Chile","Census 2002",1951,1951,"Level 1","ISCED0","ISCED1","F","Total","parity_2",524
"Chile","Census 2002",1951,1951,"Level 1","ISCED0","ISCED1","F","Total","parity_3",662
"Chile","Census 2002",1951,1951,"Level 1","ISCED0","ISCED1","F","Total","parity_4",599
"Chile","Census 2002",1951,1951,"Level 1","ISCED0","ISCED1","F","Total","parity_5",433
"Chile","Census 2002",1951,1951,"Level 1","ISCED0","ISCED1","F","Total","parity_6",296
"Chile","Census 2002",1951,1951,"Level 1","ISCED0","ISCED1","F","Total","parity_7",174
"Chile","Census 2002",1951,1951,"Level 1","ISCED0","ISCED1","F","Total","parity_8",251
"Chile","Census 2002",1951,1951,"Level 1","ISCED0","ISCED1","F","Total","parity_unknown",175
"Chile","Census 2002",1951,1951,"Level 1","ISCED0","ISCED1","F","Total","women_total",3809
"Chile","Census 2002",1951,1951,"Level 1","ISCED2C","ISCED2A","F","Total","children_total",101017
"Chile","Census 2002",1951,1951,"Level 1","ISCED2C","ISCED2A","F","Total","parity_0",1788
"Chile","Census 2002",1951,1951,"Level 1","ISCED2C","ISCED2A","F","Total","parity_1",2859
"Chile","Census 2002",1951,1951,"Level 1","ISCED2C","ISCED2A","F","Total","parity_2",5829
"Chile","Census 2002",1951,1951,"Level 1","ISCED2C","ISCED2A","F","Total","parity_3",7589
"Chile","Census 2002",1951,1951,"Level 1","ISCED2C","ISCED2A","F","Total","parity_4",5383
"Chile","Census 2002",1951,1951,"Level 1","ISCED2C","ISCED2A","F","Total","parity_5",3383
"Chile","Census 2002",1951,1951,"Level 1","ISCED2C","ISCED2A","F","Total","parity_6",1750
"Chile","Census 2002",1951,1951,"Level 1","ISCED2C","ISCED2A","F","Total","parity_7",897
"Chile","Census 2002",1951,1951,"Level 1","ISCED2C","ISCED2A","F","Total","parity_8",945
"Chile","Census 2002",1951,1951,"Level 1","ISCED2C","ISCED2A","F","Total","parity_unknown",876
"Chile","Census 2002",1951,1951,"Level 1","ISCED2C","ISCED2A","F","Total","women_total",31299
"Chile","Census 2002",1951,1951,"Level 2","ISCED3C","ISCED4A","F","Total","children_total",83887
"Chile","Census 2002",1951,1951,"Level 2","ISCED3C","ISCED4A","F","Total","parity_0",2572
"Chile","Census 2002",1951,1951,"Level 2","ISCED3C","ISCED4A","F","Total","parity_1",3967
"Chile","Census 2002",1951,1951,"Level 2","ISCED3C","ISCED4A","F","Total","parity_2",9023
"Chile","Census 2002",1951,1951,"Level 2","ISCED3C","ISCED4A","F","Total","parity_3",9176
"Chile","Census 2002",1951,1951,"Level 2","ISCED3C","ISCED4A","F","Total","parity_4",4393
"Chile","Census 2002",1951,1951,"Level 2","ISCED3C","ISCED4A","F","Total","parity_5",1746
"Chile","Census 2002",1951,1951,"Level 2","ISCED3C","ISCED4A","F","Total","parity_6",656
"Chile","Census 2002",1951,1951,"Level 2","ISCED3C","ISCED4A","F","Total","parity_7",231
"Chile","Census 2002",1951,1951,"Level 2","ISCED3C","ISCED4A","F","Total","parity_8",281
"Chile","Census 2002",1951,1951,"Level 2","ISCED3C","ISCED4A","F","Total","parity_unknown",891
"Chile","Census 2002",1951,1951,"Level 2","ISCED3C","ISCED4A","F","Total","women_total",32936
"Chile","Census 2002",1951,1951,"Level 4","ISCED5B","ISCED6","F","Total","children_total",34603
"Chile","Census 2002",1951,1951,"Level 4","ISCED5B","ISCED6","F","Total","parity_0",2189
"Chile","Census 2002",1951,1951,"Level 4","ISCED5B","ISCED6","F","Total","parity_1",2396
"Chile","Census 2002",1951,1951,"Level 4","ISCED5B","ISCED6","F","Total","parity_2",5305
"Chile","Census 2002",1951,1951,"Level 4","ISCED5B","ISCED6","F","Total","parity_3",4213
"Chile","Census 2002",1951,1951,"Level 4","ISCED5B","ISCED6","F","Total","parity_4",1388
"Chile","Census 2002",1951,1951,"Level 4","ISCED5B","ISCED6","F","Total","parity_5",339
"Chile","Census 2002",1951,1951,"Level 4","ISCED5B","ISCED6","F","Total","parity_6",111
"Chile","Census 2002",1951,1951,"Level 4","ISCED5B","ISCED6","F","Total","parity_7",51
"Chile","Census 2002",1951,1951,"Level 4","ISCED5B","ISCED6","F","Total","parity_8",77
"Chile","Census 2002",1951,1951,"Level 4","ISCED5B","ISCED6","F","Total","parity_unknown",336
"Chile","Census 2002",1951,1951,"Level 4","ISCED5B","ISCED6","F","Total","women_total",16405
"Chile","Census 2002",1952,1952,"Level 1","ISCED0","ISCED1","F","Total","children_total",11159
"Chile","Census 2002",1952,1952,"Level 1","ISCED0","ISCED1","F","Total","parity_0",311
"Chile","Census 2002",1952,1952,"Level 1","ISCED0","ISCED1","F","Total","parity_1",288
"Chile","Census 2002",1952,1952,"Level 1","ISCED0","ISCED1","F","Total","parity_2",491
"Chile","Census 2002",1952,1952,"Level 1","ISCED0","ISCED1","F","Total","parity_3",581
"Chile","Census 2002",1952,1952,"Level 1","ISCED0","ISCED1","F","Total","parity_4",524
"Chile","Census 2002",1952,1952,"Level 1","ISCED0","ISCED1","F","Total","parity_5",385
"Chile","Census 2002",1952,1952,"Level 1","ISCED0","ISCED1","F","Total","parity_6",259
"Chile","Census 2002",1952,1952,"Level 1","ISCED0","ISCED1","F","Total","parity_7",144
"Chile","Census 2002",1952,1952,"Level 1","ISCED0","ISCED1","F","Total","parity_8",176
"Chile","Census 2002",1952,1952,"Level 1","ISCED0","ISCED1","F","Total","parity_unknown",193
"Chile","Census 2002",1952,1952,"Level 1","ISCED0","ISCED1","F","Total","women_total",3352
"Chile","Census 2002",1952,1952,"Level 1","ISCED2C","ISCED2A","F","Total","children_total",101799
"Chile","Census 2002",1952,1952,"Level 1","ISCED2C","ISCED2A","F","Total","parity_0",1520
"Chile","Census 2002",1952,1952,"Level 1","ISCED2C","ISCED2A","F","Total","parity_1",2723
"Chile","Census 2002",1952,1952,"Level 1","ISCED2C","ISCED2A","F","Total","parity_2",5907
"Chile","Census 2002",1952,1952,"Level 1","ISCED2C","ISCED2A","F","Total","parity_3",7518
"Chile","Census 2002",1952,1952,"Level 1","ISCED2C","ISCED2A","F","Total","parity_4",5680
"Chile","Census 2002",1952,1952,"Level 1","ISCED2C","ISCED2A","F","Total","parity_5",3375
"Chile","Census 2002",1952,1952,"Level 1","ISCED2C","ISCED2A","F","Total","parity_6",1825
"Chile","Census 2002",1952,1952,"Level 1","ISCED2C","ISCED2A","F","Total","parity_7",827
"Chile","Census 2002",1952,1952,"Level 1","ISCED2C","ISCED2A","F","Total","parity_8",936
"Chile","Census 2002",1952,1952,"Level 1","ISCED2C","ISCED2A","F","Total","parity_unknown",866
"Chile","Census 2002",1952,1952,"Level 1","ISCED2C","ISCED2A","F","Total","women_total",31177
"Chile","Census 2002",1952,1952,"Level 2","ISCED3C","ISCED4A","F","Total","children_total",82723
"Chile","Census 2002",1952,1952,"Level 2","ISCED3C","ISCED4A","F","Total","parity_0",2152
"Chile","Census 2002",1952,1952,"Level 2","ISCED3C","ISCED4A","F","Total","parity_1",3980
"Chile","Census 2002",1952,1952,"Level 2","ISCED3C","ISCED4A","F","Total","parity_2",8924
"Chile","Census 2002",1952,1952,"Level 2","ISCED3C","ISCED4A","F","Total","parity_3",9159
"Chile","Census 2002",1952,1952,"Level 2","ISCED3C","ISCED4A","F","Total","parity_4",4353
"Chile","Census 2002",1952,1952,"Level 2","ISCED3C","ISCED4A","F","Total","parity_5",1646
