"country","data_source","cohort_from","cohort_to","edu_eurrep","edu_from","edu_to","sex","origin","stat","value"
"Brazil","Census 2010",1958,1958,"Level 2","ISCED3C","ISCED4A","F","Total","children_total",40357
"Brazil","Census 2010",1958,1958,"Level 2","ISCED3C","ISCED4A","F","Total","parity_0",2433
"Brazil","Census 2010",1958,1958,"Level 2","ISCED3C","ISCED4A","F","Total","parity_1",2879
"Brazil","Census 2010",1958,1958,"Level 2","ISCED3C","ISCED4A","F","Total","parity_2",6511
"Brazil","Census 2010",1958,1958,"Level 2","ISCED3C","ISCED4A","F","Total","parity_3",4365
"Brazil","Census 2010",1958,1958,"Level 2","ISCED3C","ISCED4A","F","Total","parity_4",1437
"Brazil","Census 2010",1958,1958,"Level 2","ISCED3C","ISCED4A","F","Total","parity_5",492
"Brazil","Census 2010",1958,1958,"Level 2","ISCED3C","ISCED4A","F","Total","parity_6",230
"Brazil","Census 2010",1958,1958,"Level 2","ISCED3C","ISCED4A","F","Total","parity_7",95
"Brazil","Census 2010",1958,1958,"Level 2","ISCED3C","ISCED4A","F","Total","parity_8",119
"Brazil","Census 2010",1958,1958,"Level 2","ISCED3C","ISCED4A","F","Total","women_total",18561
"Brazil","Census 2010",1958,1958,"Level 4","ISCED5B","ISCED6","F","Total","children_total",20151
"Brazil","Census 2010",1958,1958,"Level 4","ISCED5B","ISCED6","F","Total","parity_0",2160
"Brazil","Census 2010",1958,1958,"Level 4","ISCED5B","ISCED6","F","Total","parity_1",1930
"Brazil","Census 2010",1958,1958,"Level 4","ISCED5B","ISCED6","F","Total","parity_2",4134
"Brazil","Census 2010",1958,1958,"Level 4","ISCED5B","ISCED6","F","Total","parity_3",2289
"Brazil","Census 2010",1958,1958,"Level 4","ISCED5B","ISCED6","F","Total","parity_4",436
"Brazil","Census 2010",1958,1958,"Level 4","ISCED5B","ISCED6","F","Total","parity_5",142
"Brazil","Census 2010",1958,1958,"Level 4","ISCED5B","ISCED6","F","Total","parity_6",38
"Brazil","Census 2010",1958,1958,"Level 4","ISCED5B","ISCED6","F","Total","parity_7",17
"Brazil","Census 2010",1958,1958,"Level 4","ISCED5B","ISCED6","F","Total","parity_8",27
"Brazil","Census 2010",1958,1958,"Level 4","ISCED5B","ISCED6","F","Total","women_total",11173
"Brazil","Census 2010",1958,1958,"Level Unknown","Unknown","Unknown","F","Total","children_total",339
"Brazil","Census 2010",1958,1958,"Level Unknown","Unknown","Unknown","F","Total","parity_0",26
"Brazil","Census 2010",1958,1958,"Level Unknown","Unknown","Unknown","F","Total","parity_1",27
"Brazil","Census 2010",1958,1958,"Level Unknown","Unknown","Unknown","F","Total","parity_2",48
"Brazil","Census 2010",1958,1958,"Level Unknown","Unknown","Unknown","F","Total","parity_3",29
"Brazil","Census 2010",1958,1958,"Level Unknown","Unknown","Unknown","F","Total","parity_4",16
"Brazil","Census 2010",1958,1958,"Level Unknown","Unknown","Unknown","F","Total","parity_5",6
"Brazil","Census 2010",1958,1958,"Level Unknown","Unknown","Unknown","F","Total","parity_6",3
"Brazil","Census 2010",1958,1958,"Level Unknown","Unknown","Unknown","F","Total","parity_7",1
"Brazil","Census 2010",1958,1958,"Level Unknown","Unknown","Unknown","F","Total","parity_8",1
"Brazil","Census 2010",1958,1958,"Level Unknown","Unknown","Unknown","F","Total","women_total",157
"Brazil","Census 2010",1959,1959,"Level 1","ISCED0","ISCED1","F","Total","children_total",224454
"Brazil","Census 2010",1959,1959,"Level 1","ISCED0","ISCED1","F","Total","parity_0",5490
"Brazil","Census 2010",1959,1959,"Level 1","ISCED0","ISCED1","F","Total","parity_1",5276
"Brazil","Census 2010",1959,1959,"Level 1","ISCED0","ISCED1","F","Total","parity_2",12736
"Brazil","Census 2010",1959,1959,"Level 1","ISCED0","ISCED1","F","Total","parity_3",13915
"Brazil","Census 2010",1959,1959,"Level 1","ISCED0","ISCED1","F","Total","parity_4",8725
"Brazil","Census 2010",1959,1959,"Level 1","ISCED0","ISCED1","F","Total","parity_5",5613
"Brazil","Census 2010",1959,1959,"Level 1","ISCED0","ISCED1","F","Total","parity_6",3817
"Brazil","Census 2010",1959,1959,"Level 1","ISCED0","ISCED1","F","Total","parity_7",2445
"Brazil","Census 2010",1959,1959,"Level 1","ISCED0","ISCED1","F","Total","parity_8",5023
"Brazil","Census 2010",1959,1959,"Level 1","ISCED0","ISCED1","F","Total","women_total",63040
"Brazil","Census 2010",1959,1959,"Level 1","ISCED2C","ISCED2A","F","Total","children_total",36619
"Brazil","Census 2010",1959,1959,"Level 1","ISCED2C","ISCED2A","F","Total","parity_0",1424
"Brazil","Census 2010",1959,1959,"Level 1","ISCED2C","ISCED2A","F","Total","parity_1",1853
"Brazil","Census 2010",1959,1959,"Level 1","ISCED2C","ISCED2A","F","Total","parity_2",4497
"Brazil","Census 2010",1959,1959,"Level 1","ISCED2C","ISCED2A","F","Total","parity_3",3802
"Brazil","Census 2010",1959,1959,"Level 1","ISCED2C","ISCED2A","F","Total","parity_4",1515
"Brazil","Census 2010",1959,1959,"Level 1","ISCED2C","ISCED2A","F","Total","parity_5",636
"Brazil","Census 2010",1959,1959,"Level 1","ISCED2C","ISCED2A","F","Total","parity_6",323
"Brazil","Census 2010",1959,1959,"Level 1","ISCED2C","ISCED2A","F","Total","parity_7",185
"Brazil","Census 2010",1959,1959,"Level 1","ISCED2C","ISCED2A","F","Total","parity_8",201
"Brazil","Census 2010",1959,1959,"Level 1","ISCED2C","ISCED2A","F","Total","women_total",14436
"Brazil","Census 2010",1959,1959,"Level 2","ISCED3C","ISCED4A","F","Total","children_total",40961
"Brazil","Census 2010",1959,1959,"Level 2","ISCED3C","ISCED4A","F","Total","parity_0",2596
"Brazil","Census 2010",1959,1959,"Level 2","ISCED3C","ISCED4A","F","Total","parity_1",3145
"Brazil","Census 2010",1959,1959,"Level 2","ISCED3C","ISCED4A","F","Total","parity_2",6830
"Brazil","Census 2010",1959,1959,"Level 2","ISCED3C","ISCED4A","F","Total","parity_3",4563
"Brazil","Census 2010",1959,1959,"Level 2","ISCED3C","ISCED4A","F","Total","parity_4",1384
"Brazil","Census 2010",1959,1959,"Level 2","ISCED3C","ISCED4A","F","Total","parity_5",467
"Brazil","Census 2010",1959,1959,"Level 2","ISCED3C","ISCED4A","F","Total","parity_6",170
"Brazil","Census 2010",1959,1959,"Level 2","ISCED3C","ISCED4A","F","Total","parity_7",85
"Brazil","Census 2010",1959,1959,"Level 2","ISCED3C","ISCED4A","F","Total","parity_8",100
"Brazil","Census 2010",1959,1959,"Level 2","ISCED3C","ISCED4A","F","Total","women_total",19340
"Brazil","Census 2010",1959,1959,"Level 4","ISCED5B","ISCED6","F","Total","children_total",20608
"Brazil","Census 2010",1959,1959,"Level 4","ISCED5B","ISCED6","F","Total","parity_0",2153
"Brazil","Census 2010",1959,1959,"Level 4","ISCED5B","ISCED6","F","Total","parity_1",2081
"Brazil","Census 2010",1959,1959,"Level 4","ISCED5B","ISCED6","F","Total","parity_2",4268
"Brazil","Census 2010",1959,1959,"Level 4","ISCED5B","ISCED6","F","Total","parity_3",2303
"Brazil","Census 2010",1959,1959,"Level 4","ISCED5B","ISCED6","F","Total","parity_4",484
"Brazil","Census 2010",1959,1959,"Level 4","ISCED5B","ISCED6","F","Total","parity_5",116
"Brazil","Census 2010",1959,1959,"Level 4","ISCED5B","ISCED6","F","Total","parity_6",39
"Brazil","Census 2010",1959,1959,"Level 4","ISCED5B","ISCED6","F","Total","parity_7",19
"Brazil","Census 2010",1959,1959,"Level 4","ISCED5B","ISCED6","F","Total","parity_8",20
"Brazil","Census 2010",1959,1959,"Level 4","ISCED5B","ISCED6","F","Total","women_total",11483
"Brazil","Census 2010",1959,1959,"Level Unknown","Unknown","Unknown","F","Total","children_total",326
"Brazil","Census 2010",1959,1959,"Level Unknown","Unknown","Unknown","F","Total","parity_0",30
"Brazil","Census 2010",1959,1959,"Level Unknown","Unknown","Unknown","F","Total","parity_1",15
"Brazil","Census 2010",1959,1959,"Level Unknown","Unknown","Unknown","F","Total","parity_2",45
"Brazil","Census 2010",1959,1959,"Level Unknown","Unknown","Unknown","F","Total","parity_3",44
"Brazil","Census 2010",1959,1959,"Level Unknown","Unknown","Unknown","F","Total","parity_4",10
"Brazil","Census 2010",1959,1959,"Level Unknown","Unknown","Unknown","F","Total","parity_5",2
"Brazil","Census 2010",1959,1959,"Level Unknown","Unknown","Unknown","F","Total","parity_6",2
"Brazil","Census 2010",1959,1959,"Level Unknown","Unknown","Unknown","F","Total","parity_7",1
"Brazil","Census 2010",1959,1959,"Level Unknown","Unknown","Unknown","F","Total","parity_8",2
"Brazil","Census 2010",1959,1959,"Level Unknown","Unknown","Unknown","F","Total","women_total",151
"Brazil","Census 2010",1960,1960,"Level 1","ISCED0","ISCED1","F","Total","children_total",247919
"Brazil","Census 2010",1960,1960,"Level 1","ISCED0","ISCED1","F","Total","parity_0",6654
"Brazil","Census 2010",1960,1960,"Level 1","ISCED0","ISCED1","F","Total","parity_1",6285
"Brazil","Census 2010",1960,1960,"Level 1","ISCED0","ISCED1","F","Total","parity_2",14845
"Brazil","Census 2010",1960,1960,"Level 1","ISCED0","ISCED1","F","Total","parity_3",15514
"Brazil","Census 2010",1960,1960,"Level 1","ISCED0","ISCED1","F","Total","parity_4",9614
"Brazil","Census 2010",1960,1960,"Level 1","ISCED0","ISCED1","F","Total","parity_5",6215
"Brazil","Census 2010",1960,1960,"Level 1","ISCED0","ISCED1","F","Total","parity_6",4115
"Brazil","Census 2010",1960,1960,"Level 1","ISCED0","ISCED1","F","Total","parity_7",2776
"Brazil","Census 2010",1960,1960,"Level 1","ISCED0","ISCED1","F","Total","parity_8",5316
"Brazil","Census 2010",1960,1960,"Level 1","ISCED0","ISCED1","F","Total","women_total",71334
"Brazil","Census 2010",1960,1960,"Level 1","ISCED2C","ISCED2A","F","Total","children_total",41567
"Brazil","Census 2010",1960,1960,"Level 1","ISCED2C","ISCED2A","F","Total","parity_0",1864
"Brazil","Census 2010",1960,1960,"Level 1","ISCED2C","ISCED2A","F","Total","parity_1",2260
"Brazil","Census 2010",1960,1960,"Level 1","ISCED2C","ISCED2A","F","Total","parity_2",5440
"Brazil","Census 2010",1960,1960,"Level 1","ISCED2C","ISCED2A","F","Total","parity_3",4196
"Brazil","Census 2010",1960,1960,"Level 1","ISCED2C","ISCED2A","F","Total","parity_4",1735
"Brazil","Census 2010",1960,1960,"Level 1","ISCED2C","ISCED2A","F","Total","parity_5",688
"Brazil","Census 2010",1960,1960,"Level 1","ISCED2C","ISCED2A","F","Total","parity_6",355
"Brazil","Census 2010",1960,1960,"Level 1","ISCED2C","ISCED2A","F","Total","parity_7",165
"Brazil","Census 2010",1960,1960,"Level 1","ISCED2C","ISCED2A","F","Total","parity_8",224
"Brazil","Census 2010",1960,1960,"Level 1","ISCED2C","ISCED2A","F","Total","women_total",16927
"Brazil","Census 2010",1960,1960,"Level 2","ISCED3C","ISCED4A","F","Total","children_total",44788
"Brazil","Census 2010",1960,1960,"Level 2","ISCED3C","ISCED4A","F","Total","parity_0",2866
"Brazil","Census 2010",1960,1960,"Level 2","ISCED3C","ISCED4A","F","Total","parity_1",3490
"Brazil","Census 2010",1960,1960,"Level 2","ISCED3C","ISCED4A","F","Total","parity_2",7918
"Brazil","Census 2010",1960,1960,"Level 2","ISCED3C","ISCED4A","F","Total","parity_3",4772
"Brazil","Census 2010",1960,1960,"Level 2","ISCED3C","ISCED4A","F","Total","parity_4",1415
"Brazil","Census 2010",1960,1960,"Level 2","ISCED3C","ISCED4A","F","Total","parity_5",479
"Brazil","Census 2010",1960,1960,"Level 2","ISCED3C","ISCED4A","F","Total","parity_6",216
"Brazil","Census 2010",1960,1960,"Level 2","ISCED3C","ISCED4A","F","Total","parity_7",95
"Brazil","Census 2010",1960,1960,"Level 2","ISCED3C","ISCED4A","F","Total","parity_8",117
"Brazil","Census 2010",1960,1960,"Level 2","ISCED3C","ISCED4A","F","Total","women_total",21368
"Brazil","Census 2010",1960,1960,"Level 4","ISCED5B","ISCED6","F","Total","children_total",22510
"Brazil","Census 2010",1960,1960,"Level 4","ISCED5B","ISCED6","F","Total","parity_0",2660
"Brazil","Census 2010",1960,1960,"Level 4","ISCED5B","ISCED6","F","Total","parity_1",2353
"Brazil","Census 2010",1960,1960,"Level 4","ISCED5B","ISCED6","F","Total","parity_2",4924
"Brazil","Census 2010",1960,1960,"Level 4","ISCED5B","ISCED6","F","Total","parity_3",2396
"Brazil","Census 2010",1960,1960,"Level 4","ISCED5B","ISCED6","F","Total","parity_4",515
"Brazil","Census 2010",1960,1960,"Level 4","ISCED5B","ISCED6","F","Total","parity_5",115
"Brazil","Census 2010",1960,1960,"Level 4","ISCED5B","ISCED6","F","Total","parity_6",39
"Brazil","Census 2010",1960,1960,"Level 4","ISCED5B","ISCED6","F","Total","parity_7",20
"Brazil","Census 2010",1960,1960,"Level 4","ISCED5B","ISCED6","F","Total","parity_8",11
"Brazil","Census 2010",1960,1960,"Level 4","ISCED5B","ISCED6","F","Total","women_total",13033
"Brazil","Census 2010",1960,1960,"Level Unknown","Unknown","Unknown","F","Total","children_total",373
"Brazil","Census 2010",1960,1960,"Level Unknown","Unknown","Unknown","F","Total","parity_0",30
"Brazil","Census 2010",1960,1960,"Level Unknown","Unknown","Unknown","F","Total","parity_1",27
"Brazil","Census 2010",1960,1960,"Level Unknown","Unknown","Unknown","F","Total","parity_2",55
"Brazil","Census 2010",1960,1960,"Level Unknown","Unknown","Unknown","F","Total","parity_3",30
"Brazil","Census 2010",1960,1960,"Level Unknown","Unknown","Unknown","F","Total","parity_4",18
"Brazil","Census 2010",1960,1960,"Level Unknown","Unknown","Unknown","F","Total","parity_5",6
"Brazil","Census 2010",1960,1960,"Level Unknown","Unknown","Unknown","F","Total","parity_6",5
"Brazil","Census 2010",1960,1960,"Level Unknown","Unknown","Unknown","F","Total","parity_7",2
"Brazil","Census 2010",1960,1960,"Level Unknown","Unknown","Unknown","F","Total","women_total",173
"Brazil","Census 2010",1961,1961,"Level 1","ISCED0","ISCED1","F","Total","children_total",229287
"Brazil","Census 2010",1961,1961,"Level 1","ISCED0","ISCED1","F","Total","parity_0",6063
"Brazil","Census 2010",1961,1961,"Level 1","ISCED0","ISCED1","F","Total","parity_1",5919
"Brazil","Census 2010",1961,1961,"Level 1","ISCED0","ISCED1","F","Total","parity_2",14670
"Brazil","Census 2010",1961,1961,"Level 1","ISCED0","ISCED1","F","Total","parity_3",15177
"Brazil","Census 2010",1961,1961,"Level 1","ISCED0","ISCED1","F","Total","parity_4",9163
"Brazil","Census 2010",1961,1961,"Level 1","ISCED0","ISCED1","F","Total","parity_5",5767
"Brazil","Census 2010",1961,1961,"Level 1","ISCED0","ISCED1","F","Total","parity_6",3742
"Brazil","Census 2010",1961,1961,"Level 1","ISCED0","ISCED1","F","Total","parity_7",2350
"Brazil","Census 2010",1961,1961,"Level 1","ISCED0","ISCED1","F","Total","parity_8",4545
"Brazil","Census 2010",1961,1961,"Level 1","ISCED0","ISCED1","F","Total","women_total",67396
"Brazil","Census 2010",1961,1961,"Level 1","ISCED2C","ISCED2A","F","Total","children_total",40063
"Brazil","Census 2010",1961,1961,"Level 1","ISCED2C","ISCED2A","F","Total","parity_0",1629
"Brazil","Census 2010",1961,1961,"Level 1","ISCED2C","ISCED2A","F","Total","parity_1",2281
"Brazil","Census 2010",1961,1961,"Level 1","ISCED2C","ISCED2A","F","Total","parity_2",5548
"Brazil","Census 2010",1961,1961,"Level 1","ISCED2C","ISCED2A","F","Total","parity_3",4092
"Brazil","Census 2010",1961,1961,"Level 1","ISCED2C","ISCED2A","F","Total","parity_4",1540
"Brazil","Census 2010",1961,1961,"Level 1","ISCED2C","ISCED2A","F","Total","parity_5",662
"Brazil","Census 2010",1961,1961,"Level 1","ISCED2C","ISCED2A","F","Total","parity_6",287
"Brazil","Census 2010",1961,1961,"Level 1","ISCED2C","ISCED2A","F","Total","parity_7",179
"Brazil","Census 2010",1961,1961,"Level 1","ISCED2C","ISCED2A","F","Total","parity_8",214
"Brazil","Census 2010",1961,1961,"Level 1","ISCED2C","ISCED2A","F","Total","women_total",16432
"Brazil","Census 2010",1961,1961,"Level 2","ISCED3C","ISCED4A","F","Total","children_total",45189
"Brazil","Census 2010",1961,1961,"Level 2","ISCED3C","ISCED4A","F","Total","parity_0",2958
"Brazil","Census 2010",1961,1961,"Level 2","ISCED3C","ISCED4A","F","Total","parity_1",3723
"Brazil","Census 2010",1961,1961,"Level 2","ISCED3C","ISCED4A","F","Total","parity_2",8258
"Brazil","Census 2010",1961,1961,"Level 2","ISCED3C","ISCED4A","F","Total","parity_3",4904
"Brazil","Census 2010",1961,1961,"Level 2","ISCED3C","ISCED4A","F","Total","parity_4",1371
"Brazil","Census 2010",1961,1961,"Level 2","ISCED3C","ISCED4A","F","Total","parity_5",446
"Brazil","Census 2010",1961,1961,"Level 2","ISCED3C","ISCED4A","F","Total","parity_6",184
"Brazil","Census 2010",1961,1961,"Level 2","ISCED3C","ISCED4A","F","Total","parity_7",75
"Brazil","Census 2010",1961,1961,"Level 2","ISCED3C","ISCED4A","F","Total","parity_8",92
"Brazil","Census 2010",1961,1961,"Level 2","ISCED3C","ISCED4A","F","Total","women_total",22011
"Brazil","Census 2010",1961,1961,"Level 4","ISCED5B","ISCED6","F","Total","children_total",22496
"Brazil","Census 2010",1961,1961,"Level 4","ISCED5B","ISCED6","F","Total","parity_0",2505
"Brazil","Census 2010",1961,1961,"Level 4","ISCED5B","ISCED6","F","Total","parity_1",2413
"Brazil","Census 2010",1961,1961,"Level 4","ISCED5B","ISCED6","F","Total","parity_2",5101
"Brazil","Census 2010",1961,1961,"Level 4","ISCED5B","ISCED6","F","Total","parity_3",2323
"Brazil","Census 2010",1961,1961,"Level 4","ISCED5B","ISCED6","F","Total","parity_4",472
"Brazil","Census 2010",1961,1961,"Level 4","ISCED5B","ISCED6","F","Total","parity_5",94
"Brazil","Census 2010",1961,1961,"Level 4","ISCED5B","ISCED6","F","Total","parity_6",45
"Brazil","Census 2010",1961,1961,"Level 4","ISCED5B","ISCED6","F","Total","parity_7",19
"Brazil","Census 2010",1961,1961,"Level 4","ISCED5B","ISCED6","F","Total","parity_8",15
"Brazil","Census 2010",1961,1961,"Level 4","ISCED5B","ISCED6","F","Total","women_total",12987
"Brazil","Census 2010",1961,1961,"Level Unknown","Unknown","Unknown","F","Total","children_total",321
"Brazil","Census 2010",1961,1961,"Level Unknown","Unknown","Unknown","F","Total","parity_0",28
"Brazil","Census 2010",1961,1961,"Level Unknown","Unknown","Unknown","F","Total","parity_1",37
"Brazil","Census 2010",1961,1961,"Level Unknown","Unknown","Unknown","F","Total","parity_2",54
"Brazil","Census 2010",1961,1961,"Level Unknown","Unknown","Unknown","F","Total","parity_3",33
"Brazil","Census 2010",1961,1961,"Level Unknown","Unknown","Unknown","F","Total","parity_4",7
"Brazil","Census 2010",1961,1961,"Level Unknown","Unknown","Unknown","F","Total","parity_5",4
"Brazil","Census 2010",1961,1961,"Level Unknown","Unknown","Unknown","F","Total","parity_6",1
"Brazil","Census 2010",1961,1961,"Level Unknown","Unknown","Unknown","F","Total","parity_7",1
"Brazil","Census 2010",1961,1961,"Level Unknown","Unknown","Unknown","F","Total","parity_8",2
"Brazil","Census 2010",1961,1961,"Level Unknown","Unknown","Unknown","F","Total","women_total",167
"Brazil","Census 2010",1962,1962,"Level 1","ISCED0","ISCED1","F","Total","children_total",227945
"Brazil","Census 2010",1962,1962,"Level 1","ISCED0","ISCED1","F","Total","parity_0",5835
"Brazil","Census 2010",1962,1962,"Level 1","ISCED0","ISCED1","F","Total","parity_1",6093
"Brazil","Census 2010",1962,1962,"Level 1","ISCED0","ISCED1","F","Total","parity_2",15522
"Brazil","Census 2010",1962,1962,"Level 1","ISCED0","ISCED1","F","Total","parity_3",15385
"Brazil","Census 2010",1962,1962,"Level 1","ISCED0","ISCED1","F","Total","parity_4",9401
"Brazil","Census 2010",1962,1962,"Level 1","ISCED0","ISCED1","F","Total","parity_5",5703
"Brazil","Census 2010",1962,1962,"Level 1","ISCED0","ISCED1","F","Total","parity_6",3682
"Brazil","Census 2010",1962,1962,"Level 1","ISCED0","ISCED1","F","Total","parity_7",2224
"Brazil","Census 2010",1962,1962,"Level 1","ISCED0","ISCED1","F","Total","parity_8",4248
"Brazil","Census 2010",1962,1962,"Level 1","ISCED0","ISCED1","F","Total","women_total",68093
"Brazil","Census 2010",1962,1962,"Level 1","ISCED2C","ISCED2A","F","Total","children_total",41632
"Brazil","Census 2010",1962,1962,"Level 1","ISCED2C","ISCED2A","F","Total","parity_0",1822
"Brazil","Census 2010",1962,1962,"Level 1","ISCED2C","ISCED2A","F","Total","parity_1",2506
"Brazil","Census 2010",1962,1962,"Level 1","ISCED2C","ISCED2A","F","Total","parity_2",6020
"Brazil","Census 2010",1962,1962,"Level 1","ISCED2C","ISCED2A","F","Total","parity_3",4231
"Brazil","Census 2010",1962,1962,"Level 1","ISCED2C","ISCED2A","F","Total","parity_4",1621
"Brazil","Census 2010",1962,1962,"Level 1","ISCED2C","ISCED2A","F","Total","parity_5",660
"Brazil","Census 2010",1962,1962,"Level 1","ISCED2C","ISCED2A","F","Total","parity_6",294
"Brazil","Census 2010",1962,1962,"Level 1","ISCED2C","ISCED2A","F","Total","parity_7",149
"Brazil","Census 2010",1962,1962,"Level 1","ISCED2C","ISCED2A","F","Total","parity_8",192
"Brazil","Census 2010",1962,1962,"Level 1","ISCED2C","ISCED2A","F","Total","women_total",17495
"Brazil","Census 2010",1962,1962,"Level 2","ISCED3C","ISCED4A","F","Total","children_total",46067
"Brazil","Census 2010",1962,1962,"Level 2","ISCED3C","ISCED4A","F","Total","parity_0",3088
"Brazil","Census 2010",1962,1962,"Level 2","ISCED3C","ISCED4A","F","Total","parity_1",4071
"Brazil","Census 2010",1962,1962,"Level 2","ISCED3C","ISCED4A","F","Total","parity_2",8689
"Brazil","Census 2010",1962,1962,"Level 2","ISCED3C","ISCED4A","F","Total","parity_3",4917
"Brazil","Census 2010",1962,1962,"Level 2","ISCED3C","ISCED4A","F","Total","parity_4",1394
"Brazil","Census 2010",1962,1962,"Level 2","ISCED3C","ISCED4A","F","Total","parity_5",434
"Brazil","Census 2010",1962,1962,"Level 2","ISCED3C","ISCED4A","F","Total","parity_6",174
"Brazil","Census 2010",1962,1962,"Level 2","ISCED3C","ISCED4A","F","Total","parity_7",63
"Brazil","Census 2010",1962,1962,"Level 2","ISCED3C","ISCED4A","F","Total","parity_8",69
"Brazil","Census 2010",1962,1962,"Level 2","ISCED3C","ISCED4A","F","Total","women_total",22899
"Brazil","Census 2010",1962,1962,"Level 4","ISCED5B","ISCED6","F","Total","children_total",22895
"Brazil","Census 2010",1962,1962,"Level 4","ISCED5B","ISCED6","F","Total","parity_0",2637
"Brazil","Census 2010",1962,1962,"Level 4","ISCED5B","ISCED6","F","Total","parity_1",2615
"Brazil","Census 2010",1962,1962,"Level 4","ISCED5B","ISCED6","F","Total","parity_2",5229
"Brazil","Census 2010",1962,1962,"Level 4","ISCED5B","ISCED6","F","Total","parity_3",2313
"Brazil","Census 2010",1962,1962,"Level 4","ISCED5B","ISCED6","F","Total","parity_4",469
"Brazil","Census 2010",1962,1962,"Level 4","ISCED5B","ISCED6","F","Total","parity_5",105
"Brazil","Census 2010",1962,1962,"Level 4","ISCED5B","ISCED6","F","Total","parity_6",42
"Brazil","Census 2010",1962,1962,"Level 4","ISCED5B","ISCED6","F","Total","parity_7",18
"Brazil","Census 2010",1962,1962,"Level 4","ISCED5B","ISCED6","F","Total","parity_8",8
"Brazil","Census 2010",1962,1962,"Level 4","ISCED5B","ISCED6","F","Total","women_total",13436
"Brazil","Census 2010",1962,1962,"Level Unknown","Unknown","Unknown","F","Total","children_total",435
"Brazil","Census 2010",1962,1962,"Level Unknown","Unknown","Unknown","F","Total","parity_0",29
"Brazil","Census 2010",1962,1962,"Level Unknown","Unknown","Unknown","F","Total","parity_1",34
"Brazil","Census 2010",1962,1962,"Level Unknown","Unknown","Unknown","F","Total","parity_2",62
"Brazil","Census 2010",1962,1962,"Level Unknown","Unknown","Unknown","F","Total","parity_3",42
"Brazil","Census 2010",1962,1962,"Level Unknown","Unknown","Unknown","F","Total","parity_4",17
"Brazil","Census 2010",1962,1962,"Level Unknown","Unknown","Unknown","F","Total","parity_5",6
"Brazil","Census 2010",1962,1962,"Level Unknown","Unknown","Unknown","F","Total","parity_6",5
"Brazil","Census 2010",1962,1962,"Level Unknown","Unknown","Unknown","F","Total","parity_7",1
"Brazil","Census 2010",1962,1962,"Level Unknown","Unknown","Unknown","F","Total","parity_8",2
"Brazil","Census 2010",1962,1962,"Level Unknown","Unknown","Unknown","F","Total","women_total",198
"Brazil","Census 2010",1963,1963,"Level 1","ISCED0","ISCED1","F","Total","children_total",230655
"Brazil","Census 2010",1963,1963,"Level 1","ISCED0","ISCED1","F","Total","parity_0",6217
"Brazil","Census 2010",1963,1963,"Level 1","ISCED0","ISCED1","F","Total","parity_1",6561
"Brazil","Census 2010",1963,1963,"Level 1","ISCED0","ISCED1","F","Total","parity_2",16460
"Brazil","Census 2010",1963,1963,"Level 1","ISCED0","ISCED1","F","Total","parity_3",16064
"Brazil","Census 2010",1963,1963,"Level 1","ISCED0","ISCED1","F","Total","parity_4",9575
"Brazil","Census 2010",1963,1963,"Level 1","ISCED0","ISCED1","F","Total","parity_5",5694
"Brazil","Census 2010",1963,1963,"Level 1","ISCED0","ISCED1","F","Total","parity_6",3646
"Brazil","Census 2010",1963,1963,"Level 1","ISCED0","ISCED1","F","Total","parity_7",2266
"Brazil","Census 2010",1963,1963,"Level 1","ISCED0","ISCED1","F","Total","parity_8",4025
"Brazil","Census 2010",1963,1963,"Level 1","ISCED0","ISCED1","F","Total","women_total",70508
"Brazil","Census 2010",1963,1963,"Level 1","ISCED2C","ISCED2A","F","Total","children_total",44670
"Brazil","Census 2010",1963,1963,"Level 1","ISCED2C","ISCED2A","F","Total","parity_0",1858
"Brazil","Census 2010",1963,1963,"Level 1","ISCED2C","ISCED2A","F","Total","parity_1",2746
"Brazil","Census 2010",1963,1963,"Level 1","ISCED2C","ISCED2A","F","Total","parity_2",6555
"Brazil","Census 2010",1963,1963,"Level 1","ISCED2C","ISCED2A","F","Total","parity_3",4492
"Brazil","Census 2010",1963,1963,"Level 1","ISCED2C","ISCED2A","F","Total","parity_4",1755
"Brazil","Census 2010",1963,1963,"Level 1","ISCED2C","ISCED2A","F","Total","parity_5",671
"Brazil","Census 2010",1963,1963,"Level 1","ISCED2C","ISCED2A","F","Total","parity_6",335
"Brazil","Census 2010",1963,1963,"Level 1","ISCED2C","ISCED2A","F","Total","parity_7",149
"Brazil","Census 2010",1963,1963,"Level 1","ISCED2C","ISCED2A","F","Total","parity_8",207
"Brazil","Census 2010",1963,1963,"Level 1","ISCED2C","ISCED2A","F","Total","women_total",18768
"Brazil","Census 2010",1963,1963,"Level 2","ISCED3C","ISCED4A","F","Total","children_total",50610
"Brazil","Census 2010",1963,1963,"Level 2","ISCED3C","ISCED4A","F","Total","parity_0",3432
"Brazil","Census 2010",1963,1963,"Level 2","ISCED3C","ISCED4A","F","Total","parity_1",4368
"Brazil","Census 2010",1963,1963,"Level 2","ISCED3C","ISCED4A","F","Total","parity_2",9624
"Brazil","Census 2010",1963,1963,"Level 2","ISCED3C","ISCED4A","F","Total","parity_3",5314
"Brazil","Census 2010",1963,1963,"Level 2","ISCED3C","ISCED4A","F","Total","parity_4",1546
"Brazil","Census 2010",1963,1963,"Level 2","ISCED3C","ISCED4A","F","Total","parity_5",458
"Brazil","Census 2010",1963,1963,"Level 2","ISCED3C","ISCED4A","F","Total","parity_6",198
