LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
JPN,MEATCONSUMP,PIG,KG_CAP,A,2004,15.05108945,
JPN,MEATCONSUMP,PIG,KG_CAP,A,2005,14.95002746,
JPN,MEATCONSUMP,PIG,KG_CAP,A,2006,13.99414249,
JPN,MEATCONSUMP,PIG,KG_CAP,A,2007,14.26016699,
JPN,MEATCONSUMP,PIG,KG_CAP,A,2008,14.50713194,
JPN,MEATCONSUMP,PIG,KG_CAP,A,2009,14.15768094,
JPN,MEATCONSUMP,PIG,KG_CAP,A,2010,14.34714633,
JPN,MEATCONSUMP,PIG,KG_CAP,A,2011,14.59694379,
JPN,MEATCONSUMP,PIG,KG_CAP,A,2012,14.51495548,
JPN,MEATCONSUMP,PIG,KG_CAP,A,2013,14.48952063,
JPN,MEATCONSUMP,PIG,KG_CAP,A,2014,14.67873301,
JPN,MEATCONSUMP,PIG,KG_CAP,A,2015,14.96105376,
JPN,MEATCONSUMP,PIG,KG_CAP,A,2016,15.37877039,
JPN,MEATCONSUMP,PIG,KG_CAP,A,2017,15.8335458,
JPN,MEATCONSUMP,PIG,KG_CAP,A,2018,16.16883105,
JPN,MEATCONSUMP,PIG,KG_CAP,A,2019,16.15232765,
JPN,MEATCONSUMP,PIG,KG_CAP,A,2020,16.32619436,
JPN,MEATCONSUMP,PIG,KG_CAP,A,2021,16.35996741,
JPN,MEATCONSUMP,PIG,KG_CAP,A,2022,16.41585384,
JPN,MEATCONSUMP,PIG,KG_CAP,A,2023,16.49398511,
JPN,MEATCONSUMP,PIG,KG_CAP,A,2024,16.56708648,
JPN,MEATCONSUMP,PIG,KG_CAP,A,2025,16.64990986,
JPN,MEATCONSUMP,PIG,KG_CAP,A,2026,16.73947687,
JPN,MEATCONSUMP,PIG,KG_CAP,A,2027,16.82904902,
JPN,MEATCONSUMP,PIG,KG_CAP,A,2028,16.92111907,
JPN,MEATCONSUMP,POULTRY,KG_CAP,A,1990,12.61107925,
JPN,MEATCONSUMP,POULTRY,KG_CAP,A,1991,11.83952802,
JPN,MEATCONSUMP,POULTRY,KG_CAP,A,1992,12.19382488,
JPN,MEATCONSUMP,POULTRY,KG_CAP,A,1993,11.95227682,
JPN,MEATCONSUMP,POULTRY,KG_CAP,A,1994,12.47544924,
JPN,MEATCONSUMP,POULTRY,KG_CAP,A,1995,12.56395199,
JPN,MEATCONSUMP,POULTRY,KG_CAP,A,1996,12.97179636,
JPN,MEATCONSUMP,POULTRY,KG_CAP,A,1997,12.62561031,
JPN,MEATCONSUMP,POULTRY,KG_CAP,A,1998,11.95546595,
JPN,MEATCONSUMP,POULTRY,KG_CAP,A,1999,12.00754691,
JPN,MEATCONSUMP,POULTRY,KG_CAP,A,2000,12.83932422,
JPN,MEATCONSUMP,POULTRY,KG_CAP,A,2001,13.21299711,
JPN,MEATCONSUMP,POULTRY,KG_CAP,A,2002,12.81545575,
JPN,MEATCONSUMP,POULTRY,KG_CAP,A,2003,12.67255566,
JPN,MEATCONSUMP,POULTRY,KG_CAP,A,2004,12.39169145,
JPN,MEATCONSUMP,POULTRY,KG_CAP,A,2005,13.15058559,
JPN,MEATCONSUMP,POULTRY,KG_CAP,A,2006,13.37489406,
JPN,MEATCONSUMP,POULTRY,KG_CAP,A,2007,13.48899344,
JPN,MEATCONSUMP,POULTRY,KG_CAP,A,2008,13.32761818,
JPN,MEATCONSUMP,POULTRY,KG_CAP,A,2009,13.68097843,
JPN,MEATCONSUMP,POULTRY,KG_CAP,A,2010,14.27701398,
JPN,MEATCONSUMP,POULTRY,KG_CAP,A,2011,14.21112282,
JPN,MEATCONSUMP,POULTRY,KG_CAP,A,2012,15.11870713,
JPN,MEATCONSUMP,POULTRY,KG_CAP,A,2013,15.04141039,
JPN,MEATCONSUMP,POULTRY,KG_CAP,A,2014,15.28553818,
JPN,MEATCONSUMP,POULTRY,KG_CAP,A,2015,15.80163588,
JPN,MEATCONSUMP,POULTRY,KG_CAP,A,2016,16.24867515,
JPN,MEATCONSUMP,POULTRY,KG_CAP,A,2017,17.00298419,
JPN,MEATCONSUMP,POULTRY,KG_CAP,A,2018,16.92051225,
JPN,MEATCONSUMP,POULTRY,KG_CAP,A,2019,16.99627653,
JPN,MEATCONSUMP,POULTRY,KG_CAP,A,2020,17.05843501,
JPN,MEATCONSUMP,POULTRY,KG_CAP,A,2021,17.16043274,
JPN,MEATCONSUMP,POULTRY,KG_CAP,A,2022,17.26767564,
JPN,MEATCONSUMP,POULTRY,KG_CAP,A,2023,17.36620126,
JPN,MEATCONSUMP,POULTRY,KG_CAP,A,2024,17.47129127,
JPN,MEATCONSUMP,POULTRY,KG_CAP,A,2025,17.58273774,
JPN,MEATCONSUMP,POULTRY,KG_CAP,A,2026,17.69439547,
JPN,MEATCONSUMP,POULTRY,KG_CAP,A,2027,17.81095085,
JPN,MEATCONSUMP,POULTRY,KG_CAP,A,2028,17.93310178,
JPN,MEATCONSUMP,SHEEP,KG_CAP,A,1990,0.742924718,
JPN,MEATCONSUMP,SHEEP,KG_CAP,A,1991,0.758946027,
JPN,MEATCONSUMP,SHEEP,KG_CAP,A,1992,0.797088491,
JPN,MEATCONSUMP,SHEEP,KG_CAP,A,1993,0.671836394,
JPN,MEATCONSUMP,SHEEP,KG_CAP,A,1994,0.56289752,
JPN,MEATCONSUMP,SHEEP,KG_CAP,A,1995,0.576289768,
JPN,MEATCONSUMP,SHEEP,KG_CAP,A,1996,0.497273498,
JPN,MEATCONSUMP,SHEEP,KG_CAP,A,1997,0.437980591,
JPN,MEATCONSUMP,SHEEP,KG_CAP,A,1998,0.419624288,
JPN,MEATCONSUMP,SHEEP,KG_CAP,A,1999,0.35224711,
JPN,MEATCONSUMP,SHEEP,KG_CAP,A,2000,0.319752451,
JPN,MEATCONSUMP,SHEEP,KG_CAP,A,2001,0.306738259,
JPN,MEATCONSUMP,SHEEP,KG_CAP,A,2002,0.293580295,
JPN,MEATCONSUMP,SHEEP,KG_CAP,A,2003,0.251973482,
JPN,MEATCONSUMP,SHEEP,KG_CAP,A,2004,0.318880975,
JPN,MEATCONSUMP,SHEEP,KG_CAP,A,2005,0.363833786,
JPN,MEATCONSUMP,SHEEP,KG_CAP,A,2006,0.366504638,
JPN,MEATCONSUMP,SHEEP,KG_CAP,A,2007,0.264263816,
JPN,MEATCONSUMP,SHEEP,KG_CAP,A,2008,0.267319737,
JPN,MEATCONSUMP,SHEEP,KG_CAP,A,2009,0.269955588,
JPN,MEATCONSUMP,SHEEP,KG_CAP,A,2010,0.21645494,
JPN,MEATCONSUMP,SHEEP,KG_CAP,A,2011,0.218176732,
JPN,MEATCONSUMP,SHEEP,KG_CAP,A,2012,0.188131598,
JPN,MEATCONSUMP,SHEEP,KG_CAP,A,2013,0.124601077,
JPN,MEATCONSUMP,SHEEP,KG_CAP,A,2014,0.14000379,
JPN,MEATCONSUMP,SHEEP,KG_CAP,A,2015,0.127247452,
JPN,MEATCONSUMP,SHEEP,KG_CAP,A,2016,0.13809514,
JPN,MEATCONSUMP,SHEEP,KG_CAP,A,2017,0.153187683,
JPN,MEATCONSUMP,SHEEP,KG_CAP,A,2018,0.162635424,
JPN,MEATCONSUMP,SHEEP,KG_CAP,A,2019,0.161048065,
JPN,MEATCONSUMP,SHEEP,KG_CAP,A,2020,0.161571404,
JPN,MEATCONSUMP,SHEEP,KG_CAP,A,2021,0.161438052,
JPN,MEATCONSUMP,SHEEP,KG_CAP,A,2022,0.161508581,
JPN,MEATCONSUMP,SHEEP,KG_CAP,A,2023,0.161446752,
JPN,MEATCONSUMP,SHEEP,KG_CAP,A,2024,0.161356211,
JPN,MEATCONSUMP,SHEEP,KG_CAP,A,2025,0.161362158,
JPN,MEATCONSUMP,SHEEP,KG_CAP,A,2026,0.16136131,
JPN,MEATCONSUMP,SHEEP,KG_CAP,A,2027,0.161424067,
JPN,MEATCONSUMP,SHEEP,KG_CAP,A,2028,0.161472354,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,1990,1.63082E-06,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,1991,5.083842684,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,1992,5.666858513,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,1993,5.292288659,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,1994,5.648220553,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,1995,6.481635969,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,1996,6.712539765,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,1997,7.586673804,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,1998,6.807463243,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,1999,8.082899898,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,2000,8.508174356,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,2001,7.380011716,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,2002,8.394843727,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,2003,8.097031487,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,2004,6.519128005,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,2005,6.036087479,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,2006,6.708004497,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,2007,7.126879528,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,2008,7.278303121,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,2009,7.500959425,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,2010,8.0686089,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,2011,8.918546281,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,2012,9.0478273,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,2013,9.46048357,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,2014,10.00949435,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,2015,10.14669341,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,2016,10.17503142,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,2017,10.58431677,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,2018,10.90406002,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,2019,11.03478361,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,2020,11.10884882,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,2021,11.20461937,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,2022,11.28357736,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,2023,11.38152265,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,2024,11.47576841,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,2025,11.55888772,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,2026,11.6534055,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,2027,11.75029224,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,2028,11.84439174,
KOR,MEATCONSUMP,PIG,KG_CAP,A,1990,1.8172E-06,
KOR,MEATCONSUMP,PIG,KG_CAP,A,1991,9.936805592,
KOR,MEATCONSUMP,PIG,KG_CAP,A,1992,13.31245962,
KOR,MEATCONSUMP,PIG,KG_CAP,A,1993,13.40849594,
KOR,MEATCONSUMP,PIG,KG_CAP,A,1994,13.82729713,
KOR,MEATCONSUMP,PIG,KG_CAP,A,1995,14.38233229,
KOR,MEATCONSUMP,PIG,KG_CAP,A,1996,15.34818809,
KOR,MEATCONSUMP,PIG,KG_CAP,A,1997,15.12383747,
KOR,MEATCONSUMP,PIG,KG_CAP,A,1998,14.90388812,
KOR,MEATCONSUMP,PIG,KG_CAP,A,1999,17.09313149,
KOR,MEATCONSUMP,PIG,KG_CAP,A,2000,15.95373255,
KOR,MEATCONSUMP,PIG,KG_CAP,A,2001,16.5614698,
KOR,MEATCONSUMP,PIG,KG_CAP,A,2002,17.01112929,
KOR,MEATCONSUMP,PIG,KG_CAP,A,2003,20.87389653,
KOR,MEATCONSUMP,PIG,KG_CAP,A,2004,19.28139903,
KOR,MEATCONSUMP,PIG,KG_CAP,A,2005,18.85293255,
KOR,MEATCONSUMP,PIG,KG_CAP,A,2006,22.70817672,
KOR,MEATCONSUMP,PIG,KG_CAP,A,2007,23.9419857,
KOR,MEATCONSUMP,PIG,KG_CAP,A,2008,24.1611035,
KOR,MEATCONSUMP,PIG,KG_CAP,A,2009,23.45699122,
KOR,MEATCONSUMP,PIG,KG_CAP,A,2010,24.30500737,
KOR,MEATCONSUMP,PIG,KG_CAP,A,2011,23.39757516,
KOR,MEATCONSUMP,PIG,KG_CAP,A,2012,24.22574245,
KOR,MEATCONSUMP,PIG,KG_CAP,A,2013,25.39929531,
KOR,MEATCONSUMP,PIG,KG_CAP,A,2014,25.78161999,
KOR,MEATCONSUMP,PIG,KG_CAP,A,2015,28.04656235,
KOR,MEATCONSUMP,PIG,KG_CAP,A,2016,29.20723323,
KOR,MEATCONSUMP,PIG,KG_CAP,A,2017,29.60170408,
KOR,MEATCONSUMP,PIG,KG_CAP,A,2018,30.06154575,
KOR,MEATCONSUMP,PIG,KG_CAP,A,2019,30.82063997,
KOR,MEATCONSUMP,PIG,KG_CAP,A,2020,31.12382061,
KOR,MEATCONSUMP,PIG,KG_CAP,A,2021,31.07493594,
KOR,MEATCONSUMP,PIG,KG_CAP,A,2022,31.08638099,
KOR,MEATCONSUMP,PIG,KG_CAP,A,2023,31.14780602,
KOR,MEATCONSUMP,PIG,KG_CAP,A,2024,31.19257421,
KOR,MEATCONSUMP,PIG,KG_CAP,A,2025,31.25272702,
KOR,MEATCONSUMP,PIG,KG_CAP,A,2026,31.3232429,
KOR,MEATCONSUMP,PIG,KG_CAP,A,2027,31.39003836,
KOR,MEATCONSUMP,PIG,KG_CAP,A,2028,31.46287568,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,1990,5.566231569,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,1991,6.740594138,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,1992,7.522015415,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,1993,7.813486364,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,1994,7.81138152,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,1995,8.503374581,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,1996,9.086526001,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,1997,8.493333013,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,1998,7.489452467,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,1999,9.25273195,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,2000,9.623724502,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,2001,10.50881233,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,2002,10.85465474,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,2003,9.547354398,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,2004,8.436613972,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,2005,10.84314272,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,2006,11.61263295,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,2007,11.43464641,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,2008,11.35545455,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,2009,12.0794337,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,2010,13.25896484,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,2011,14.20939686,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,2012,14.2627787,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,2013,14.43072937,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,2014,16.15657683,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,2015,17.0669575,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,2016,17.46324432,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,2017,17.19569537,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,2018,17.99062333,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,2019,18.23114872,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,2020,18.38365405,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,2021,18.60113983,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,2022,18.83498637,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,2023,19.04383002,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,2024,19.26359718,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,2025,19.48451255,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,2026,19.69688919,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,2027,19.91198077,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,2028,20.13158979,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,1990,0.196058519,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,1991,0.160186717,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,1992,0.310367375,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,1993,0.228547876,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,1994,0.278542824,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,1995,0.247154407,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,1996,0.209373228,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,1997,0.182963509,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,1998,0.152250429,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,1999,0.127518083,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,2000,0.105873783,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,2001,0.090172784,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,2002,0.104473818,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,2003,0.100490513,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,2004,0.108472903,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,2005,0.109810985,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,2006,0.10507418,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,2007,0.104373311,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,2008,0.102449169,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,2009,0.094935668,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,2010,0.100605463,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,2011,0.114794399,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,2012,0.118052117,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,2013,0.115559408,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,2014,0.153399672,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,2015,0.191051761,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,2016,0.242057554,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,2017,0.315514145,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,2018,0.300974856,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,2019,0.304235299,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,2020,0.307515795,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,2021,0.310823457,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,2022,0.314165931,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,2023,0.317542177,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,2024,0.320948903,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,2025,0.32438572,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,2026,0.327855909,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,2027,0.331368158,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,2028,0.334934368,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,1990,7.261090006,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,1991,8.814983841,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,1992,9.182074638,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,1993,8.309978659,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,1994,9.740694301,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,1995,8.334465646,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,1996,9.666468837,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,1997,9.910710325,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,1998,10.67567276,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,1999,10.57677603,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2000,10.47527078,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2001,10.73326416,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2002,11.49605374,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2003,10.68923252,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2004,10.16583955,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2005,10.42858431,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2006,9.780704535,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2007,10.44800717,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2008,10.93739505,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2009,10.27556701,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2010,9.692381081,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2011,8.797268405,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2012,8.788203683,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2013,9.362297075,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2014,8.978623025,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2015,8.627660601,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2016,8.83538823,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2017,8.866307433,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2018,8.851118922,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2019,8.773735671,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2020,8.730852381,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2021,8.714581179,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2022,8.698262698,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2023,8.730321917,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2024,8.77756084,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2025,8.782352016,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2026,8.824644506,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2027,8.842505786,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2028,8.860085547,
MEX,MEATCONSUMP,PIG,KG_CAP,A,1990,7.216834595,
MEX,MEATCONSUMP,PIG,KG_CAP,A,1991,7.75395491,
MEX,MEATCONSUMP,PIG,KG_CAP,A,1992,7.677443801,
MEX,MEATCONSUMP,PIG,KG_CAP,A,1993,7.468773451,
MEX,MEATCONSUMP,PIG,KG_CAP,A,1994,8.014851485,
MEX,MEATCONSUMP,PIG,KG_CAP,A,1995,7.840936971,
MEX,MEATCONSUMP,PIG,KG_CAP,A,1996,7.561337284,
MEX,MEATCONSUMP,PIG,KG_CAP,A,1997,7.780835531,
MEX,MEATCONSUMP,PIG,KG_CAP,A,1998,8.223720461,
MEX,MEATCONSUMP,PIG,KG_CAP,A,1999,8.423988901,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2000,8.971991587,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2001,9.162723602,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2002,9.448274849,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2003,9.747060229,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2004,9.996774937,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2005,9.849389364,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2006,9.816869104,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2007,9.8885724,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2008,10.16280136,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2009,10.84862599,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2010,10.73638383,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2011,10.25654542,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2012,10.86808982,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2013,11.30526463,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2014,11.33623271,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2015,12.12318552,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2016,12.41598824,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2017,12.934351,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2018,13.45145713,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2019,13.44186095,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2020,13.76109755,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2021,13.83769808,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2022,13.96203321,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2023,14.08813749,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2024,14.20544945,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2025,14.34384792,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2026,14.47926662,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2027,14.61177732,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2028,14.7462962,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,1990,8.303578976,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,1991,9.469594694,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,1992,9.720792932,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,1993,11.10945006,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,1994,11.88954445,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,1995,13.06460571,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,1996,12.8218936,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,1997,14.55993224,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,1998,16.02766193,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,1999,16.94443028,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2000,17.77437102,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2001,18.72926106,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2002,20.1076091,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2003,21.6168402,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2004,21.82194296,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2005,23.26004087,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2006,23.51671137,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2007,23.5394886,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2008,23.90092803,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2009,24.15958978,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2010,24.47768575,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2011,24.90146618,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2012,25.84948283,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2013,26.0450891,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2014,26.4470427,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2015,27.12249618,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2016,27.79142943,
