Country,Region,Urban,Origin,Year1,Year2,Age,AgeInt,AgeDef,Vitality,   ASFR,Collection,SourceType,   RefCode,Note
    USA,     .,    .,     ., 1994, 1994, 17,     1,   ACY,       1,0.02089,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1994, 1994, 18,     1,   ACY,       1,0.03910,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1994, 1994, 19,     1,   ACY,       1,0.05544,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1994, 1994, 20,     1,   ACY,       1,0.06826,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1994, 1994, 21,     1,   ACY,       1,0.08009,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1994, 1994, 22,     1,   ACY,       1,0.08919,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1994, 1994, 23,     1,   ACY,       1,0.09395,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1994, 1994, 24,     1,   ACY,       1,0.09476,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1994, 1994, 25,     1,   ACY,       1,0.09905,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1994, 1994, 26,     1,   ACY,       1,0.10426,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1994, 1994, 27,     1,   ACY,       1,0.10609,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1994, 1994, 28,     1,   ACY,       1,0.11089,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1994, 1994, 29,     1,   ACY,       1,0.10527,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1994, 1994, 30,     1,   ACY,       1,0.10399,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1994, 1994, 31,     1,   ACY,       1,0.10027,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1994, 1994, 32,     1,   ACY,       1,0.09330,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1994, 1994, 33,     1,   ACY,       1,0.08602,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1994, 1994, 34,     1,   ACY,       1,0.07309,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1994, 1994, 35,     1,   ACY,       1,0.06579,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1994, 1994, 36,     1,   ACY,       1,0.05837,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1994, 1994, 37,     1,   ACY,       1,0.04957,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1994, 1994, 38,     1,   ACY,       1,0.04327,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1994, 1994, 39,     1,   ACY,       1,0.03378,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1994, 1994, 40,     1,   ACY,       1,0.02828,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1994, 1994, 41,     1,   ACY,       1,0.02363,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1994, 1994, 42,     1,   ACY,       1,0.01952,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1994, 1994, 43,     1,   ACY,       1,0.01565,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1994, 1994, 44,     1,   ACY,       1,0.01215,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1994, 1994, 45,     1,   ACY,       1,0.00980,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1994, 1994, 46,     1,   ACY,       1,0.00808,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1994, 1994, 47,     1,   ACY,       1,0.00683,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1994, 1994, 48,     1,   ACY,       1,0.00540,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1994, 1994, 49,     1,   ACY,       1,0.00429,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1994, 1994, 50,     1,   ACY,       1,0.00340,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1994, 1994, 51,     1,   ACY,       1,0.00291,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1994, 1994, 52,     1,   ACY,       1,0.00243,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1994, 1994, 53,     1,   ACY,       1,0.00199,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1994, 1994, 54,     1,   ACY,       1,0.00166,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1994, 1994, 55,     1,   ACY,       1,0.00133,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1994, 1994, 56,     1,   ACY,       1,0.00104,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1994, 1994, 57,     1,   ACY,       1,0.00093,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1994, 1994, 58,     1,   ACY,       1,0.00078,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1994, 1994, 59,    99,   ACY,       1,0.00334,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1995, 1995, 15,     1,   ACY,       1,0.00308,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1995, 1995, 16,     1,   ACY,       1,0.00852,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1995, 1995, 17,     1,   ACY,       1,0.02046,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1995, 1995, 18,     1,   ACY,       1,0.03856,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1995, 1995, 19,     1,   ACY,       1,0.05383,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1995, 1995, 20,     1,   ACY,       1,0.06743,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1995, 1995, 21,     1,   ACY,       1,0.07779,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1995, 1995, 22,     1,   ACY,       1,0.08799,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1995, 1995, 23,     1,   ACY,       1,0.09259,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1995, 1995, 24,     1,   ACY,       1,0.09425,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1995, 1995, 25,     1,   ACY,       1,0.09571,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1995, 1995, 26,     1,   ACY,       1,0.10171,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1995, 1995, 27,     1,   ACY,       1,0.10305,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1995, 1995, 28,     1,   ACY,       1,0.10982,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1995, 1995, 29,     1,   ACY,       1,0.10424,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1995, 1995, 30,     1,   ACY,       1,0.10168,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1995, 1995, 31,     1,   ACY,       1,0.10064,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1995, 1995, 32,     1,   ACY,       1,0.09242,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1995, 1995, 33,     1,   ACY,       1,0.08599,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1995, 1995, 34,     1,   ACY,       1,0.07461,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1995, 1995, 35,     1,   ACY,       1,0.06446,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1995, 1995, 36,     1,   ACY,       1,0.05875,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1995, 1995, 37,     1,   ACY,       1,0.04957,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1995, 1995, 38,     1,   ACY,       1,0.04326,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1995, 1995, 39,     1,   ACY,       1,0.03398,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1995, 1995, 40,     1,   ACY,       1,0.02837,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1995, 1995, 41,     1,   ACY,       1,0.02409,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1995, 1995, 42,     1,   ACY,       1,0.01908,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1995, 1995, 43,     1,   ACY,       1,0.01577,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1995, 1995, 44,     1,   ACY,       1,0.01222,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1995, 1995, 45,     1,   ACY,       1,0.00983,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1995, 1995, 46,     1,   ACY,       1,0.00816,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1995, 1995, 47,     1,   ACY,       1,0.00633,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1995, 1995, 48,     1,   ACY,       1,0.00555,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1995, 1995, 49,     1,   ACY,       1,0.00400,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1995, 1995, 50,     1,   ACY,       1,0.00347,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1995, 1995, 51,     1,   ACY,       1,0.00278,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1995, 1995, 52,     1,   ACY,       1,0.00233,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1995, 1995, 53,     1,   ACY,       1,0.00194,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1995, 1995, 54,     1,   ACY,       1,0.00158,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1995, 1995, 55,     1,   ACY,       1,0.00128,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1995, 1995, 56,     1,   ACY,       1,0.00106,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1995, 1995, 57,     1,   ACY,       1,0.00085,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1995, 1995, 58,     1,   ACY,       1,0.00074,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1995, 1995, 59,    99,   ACY,       1,0.00324,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1996, 1996, 15,     1,   ACY,       1,0.00286,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1996, 1996, 16,     1,   ACY,       1,0.00766,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1996, 1996, 17,     1,   ACY,       1,0.01935,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1996, 1996, 18,     1,   ACY,       1,0.03617,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1996, 1996, 19,     1,   ACY,       1,0.05275,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1996, 1996, 20,     1,   ACY,       1,0.06521,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1996, 1996, 21,     1,   ACY,       1,0.07726,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1996, 1996, 22,     1,   ACY,       1,0.08584,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1996, 1996, 23,     1,   ACY,       1,0.09302,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1996, 1996, 24,     1,   ACY,       1,0.09519,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1996, 1996, 25,     1,   ACY,       1,0.09757,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1996, 1996, 26,     1,   ACY,       1,0.09996,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1996, 1996, 27,     1,   ACY,       1,0.10307,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1996, 1996, 28,     1,   ACY,       1,0.10780,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1996, 1996, 29,     1,   ACY,       1,0.10561,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1996, 1996, 30,     1,   ACY,       1,0.10164,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1996, 1996, 31,     1,   ACY,       1,0.10084,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1996, 1996, 32,     1,   ACY,       1,0.09399,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1996, 1996, 33,     1,   ACY,       1,0.08594,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1996, 1996, 34,     1,   ACY,       1,0.07590,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1996, 1996, 35,     1,   ACY,       1,0.06621,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1996, 1996, 36,     1,   ACY,       1,0.05829,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1996, 1996, 37,     1,   ACY,       1,0.05067,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1996, 1996, 38,     1,   ACY,       1,0.04357,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1996, 1996, 39,     1,   ACY,       1,0.03521,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1996, 1996, 40,     1,   ACY,       1,0.02847,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1996, 1996, 41,     1,   ACY,       1,0.02409,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1996, 1996, 42,     1,   ACY,       1,0.01934,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1996, 1996, 43,     1,   ACY,       1,0.01589,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1996, 1996, 44,     1,   ACY,       1,0.01254,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1996, 1996, 45,     1,   ACY,       1,0.00983,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1996, 1996, 46,     1,   ACY,       1,0.00810,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1996, 1996, 47,     1,   ACY,       1,0.00652,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1996, 1996, 48,     1,   ACY,       1,0.00529,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1996, 1996, 49,     1,   ACY,       1,0.00437,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1996, 1996, 50,     1,   ACY,       1,0.00319,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1996, 1996, 51,     1,   ACY,       1,0.00285,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1996, 1996, 52,     1,   ACY,       1,0.00230,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1996, 1996, 53,     1,   ACY,       1,0.00190,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1996, 1996, 54,     1,   ACY,       1,0.00148,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1996, 1996, 55,     1,   ACY,       1,0.00127,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1996, 1996, 56,     1,   ACY,       1,0.00109,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1996, 1996, 57,     1,   ACY,       1,0.00087,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1996, 1996, 58,     1,   ACY,       1,0.00074,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1996, 1996, 59,    99,   ACY,       1,0.00324,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1997, 1997, 15,     1,   ACY,       1,0.00269,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1997, 1997, 16,     1,   ACY,       1,0.00731,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1997, 1997, 17,     1,   ACY,       1,0.01832,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1997, 1997, 18,     1,   ACY,       1,0.03541,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1997, 1997, 19,     1,   ACY,       1,0.05043,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1997, 1997, 20,     1,   ACY,       1,0.06450,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1997, 1997, 21,     1,   ACY,       1,0.07503,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1997, 1997, 22,     1,   ACY,       1,0.08549,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1997, 1997, 23,     1,   ACY,       1,0.09143,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1997, 1997, 24,     1,   ACY,       1,0.09501,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1997, 1997, 25,     1,   ACY,       1,0.09728,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1997, 1997, 26,     1,   ACY,       1,0.10193,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1997, 1997, 27,     1,   ACY,       1,0.10118,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1997, 1997, 28,     1,   ACY,       1,0.10692,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1997, 1997, 29,     1,   ACY,       1,0.10498,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1997, 1997, 30,     1,   ACY,       1,0.10242,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1997, 1997, 31,     1,   ACY,       1,0.10095,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1997, 1997, 32,     1,   ACY,       1,0.09381,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1997, 1997, 33,     1,   ACY,       1,0.08781,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1997, 1997, 34,     1,   ACY,       1,0.07631,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1997, 1997, 35,     1,   ACY,       1,0.06714,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1997, 1997, 36,     1,   ACY,       1,0.05953,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1997, 1997, 37,     1,   ACY,       1,0.05036,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1997, 1997, 38,     1,   ACY,       1,0.04417,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1997, 1997, 39,     1,   ACY,       1,0.03535,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1997, 1997, 40,     1,   ACY,       1,0.02891,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1997, 1997, 41,     1,   ACY,       1,0.02437,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1997, 1997, 42,     1,   ACY,       1,0.01946,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1997, 1997, 43,     1,   ACY,       1,0.01604,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1997, 1997, 44,     1,   ACY,       1,0.01243,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1997, 1997, 45,     1,   ACY,       1,0.00997,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1997, 1997, 46,     1,   ACY,       1,0.00824,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1997, 1997, 47,     1,   ACY,       1,0.00644,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1997, 1997, 48,     1,   ACY,       1,0.00547,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1997, 1997, 49,     1,   ACY,       1,0.00405,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1997, 1997, 50,     1,   ACY,       1,0.00356,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1997, 1997, 51,     1,   ACY,       1,0.00270,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1997, 1997, 52,     1,   ACY,       1,0.00238,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1997, 1997, 53,     1,   ACY,       1,0.00182,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1997, 1997, 54,     1,   ACY,       1,0.00146,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1997, 1997, 55,     1,   ACY,       1,0.00126,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1997, 1997, 56,     1,   ACY,       1,0.00105,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1997, 1997, 57,     1,   ACY,       1,0.00085,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1997, 1997, 58,     1,   ACY,       1,0.00075,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1997, 1997, 59,    99,   ACY,       1,0.00313,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1998, 1998, 15,     1,   ACY,       1,0.00248,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1998, 1998, 16,     1,   ACY,       1,0.00690,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1998, 1998, 17,     1,   ACY,       1,0.01730,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1998, 1998, 18,     1,   ACY,       1,0.03385,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1998, 1998, 19,     1,   ACY,       1,0.05033,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1998, 1998, 20,     1,   ACY,       1,0.06358,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1998, 1998, 21,     1,   ACY,       1,0.07605,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1998, 1998, 22,     1,   ACY,       1,0.08508,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1998, 1998, 23,     1,   ACY,       1,0.09301,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1998, 1998, 24,     1,   ACY,       1,0.09587,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1998, 1998, 25,     1,   ACY,       1,0.09872,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1998, 1998, 26,     1,   ACY,       1,0.10344,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1998, 1998, 27,     1,   ACY,       1,0.10443,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1998, 1998, 28,     1,   ACY,       1,0.10653,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1998, 1998, 29,     1,   ACY,       1,0.10748,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1998, 1998, 30,     1,   ACY,       1,0.10347,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1998, 1998, 31,     1,   ACY,       1,0.10442,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1998, 1998, 32,     1,   ACY,       1,0.09633,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1998, 1998, 33,     1,   ACY,       1,0.08948,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1998, 1998, 34,     1,   ACY,       1,0.07946,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1998, 1998, 35,     1,   ACY,       1,0.06834,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1998, 1998, 36,     1,   ACY,       1,0.06210,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1998, 1998, 37,     1,   ACY,       1,0.05269,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1998, 1998, 38,     1,   ACY,       1,0.04452,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1998, 1998, 39,     1,   ACY,       1,0.03673,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1998, 1998, 40,     1,   ACY,       1,0.02941,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1998, 1998, 41,     1,   ACY,       1,0.02488,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1998, 1998, 42,     1,   ACY,       1,0.01978,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1998, 1998, 43,     1,   ACY,       1,0.01608,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1998, 1998, 44,     1,   ACY,       1,0.01279,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1998, 1998, 45,     1,   ACY,       1,0.01002,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1998, 1998, 46,     1,   ACY,       1,0.00823,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1998, 1998, 47,     1,   ACY,       1,0.00658,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1998, 1998, 48,     1,   ACY,       1,0.00528,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1998, 1998, 49,     1,   ACY,       1,0.00421,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1998, 1998, 50,     1,   ACY,       1,0.00325,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1998, 1998, 51,     1,   ACY,       1,0.00295,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1998, 1998, 52,     1,   ACY,       1,0.00206,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1998, 1998, 53,     1,   ACY,       1,0.00191,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1998, 1998, 54,     1,   ACY,       1,0.00154,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1998, 1998, 55,     1,   ACY,       1,0.00120,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1998, 1998, 56,     1,   ACY,       1,0.00104,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1998, 1998, 57,     1,   ACY,       1,0.00087,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1998, 1998, 58,     1,   ACY,       1,0.00080,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1998, 1998, 59,    99,   ACY,       1,0.00293,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1999, 1999, 15,     1,   ACY,       1,0.00220,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1999, 1999, 16,     1,   ACY,       1,0.00635,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1999, 1999, 17,     1,   ACY,       1,0.01632,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1999, 1999, 18,     1,   ACY,       1,0.03192,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1999, 1999, 19,     1,   ACY,       1,0.04907,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1999, 1999, 20,     1,   ACY,       1,0.06233,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1999, 1999, 21,     1,   ACY,       1,0.07335,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1999, 1999, 22,     1,   ACY,       1,0.08455,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1999, 1999, 23,     1,   ACY,       1,0.09132,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1999, 1999, 24,     1,   ACY,       1,0.09650,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1999, 1999, 25,     1,   ACY,       1,0.10001,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1999, 1999, 26,     1,   ACY,       1,0.10327,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1999, 1999, 27,     1,   ACY,       1,0.10609,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1999, 1999, 28,     1,   ACY,       1,0.10810,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1999, 1999, 29,     1,   ACY,       1,0.10780,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1999, 1999, 30,     1,   ACY,       1,0.10584,        RE,  estimate,    USA_51,   .
    USA,     .,    .,     ., 1999, 1999, 31,     1,   ACY,       1,0.10356,        RE,  estimate,    USA_51,   .
