United States, Period fertility rates by calendar year, age and birth cohort (Lexis triangles)
Last modified: 17/04/2019
Year   Age   Cohort      ASFR
1997   21     1976    0.10471
1997   21     1975    0.10636
1997   22     1975    0.11006
1997   22     1974    0.11087
1997   23     1974    0.11060
1997   23     1973    0.11029
1997   24     1973    0.10914
1997   24     1972    0.10870
1997   25     1972    0.10787
1997   25     1971    0.10796
1997   26     1971    0.10939
1997   26     1970    0.10948
1997   27     1970    0.10826
1997   27     1969    0.10841
1997   28     1969    0.11030
1997   28     1968    0.10996
1997   29     1968    0.10714
1997   29     1967    0.10536
1997   30     1967    0.10046
1997   30     1966    0.09859
1997   31     1966    0.09592
1997   31     1965    0.09336
1997   32     1965    0.08624
1997   32     1964    0.08303
1997   33     1964    0.07700
1997   33     1963    0.07340
1997   34     1963    0.06543
1997   34     1962    0.06165
1997   35     1962    0.05416
1997   35     1961    0.05098
1997   36     1961    0.04545
1997   36     1960    0.04241
1997   37     1960    0.03615
1997   37     1959    0.03335
1997   38     1959    0.02826
1997   38     1958    0.02571
1997   39     1958    0.02081
1997   39     1957    0.01862
1997   40     1957    0.01466
1997   40     1956    0.01299
1997   41     1956    0.01015
1997   41     1955    0.00879
1997   42     1955    0.00636
1997   42     1954    0.00538
1997   43     1954    0.00381
1997   43     1953    0.00313
1997   44     1953    0.00205
1997   44     1952    0.00164
1997   45     1952    0.00104
1997   45     1951    0.00081
1997   46     1951    0.00046
1997   46     1950    0.00036
1997   47     1950    0.00024
1997   47     1949    0.00018
1997   48     1949    0.00011
1997   48     1948    0.00008
1997   49     1948    0.00006
1997   49     1947    0.00005
1997   50     1947    0.00004
1997   50     1946    0.00003
1997   51     1946    0.00002
1997   51     1945    0.00002
1997   52     1945    0.00001
1997   52     1944    0.00001
1997   53     1944    0.00001
1997   53     1943    0.00001
1997   54     1943    0.00001
1997   54     1942    0.00000
1997   55+       .    0.00000
1998   12-       .    0.00012
1998   13     1985    0.00059
1998   13     1984    0.00109
1998   14     1984    0.00311
1998   14     1983    0.00488
1998   15     1983    0.01070
1998   15     1982    0.01485
1998   16     1982    0.02531
1998   16     1981    0.03158
1998   17     1981    0.04502
1998   17     1980    0.05238
1998   18     1980    0.06814
1998   18     1979    0.07551
1998   19     1979    0.08799
1998   19     1978    0.09304
1998   20     1978    0.09985
1998   20     1977    0.10241
1998   21     1977    0.10550
1998   21     1976    0.10717
1998   22     1976    0.11163
1998   22     1975    0.11253
1998   23     1975    0.11186
1998   23     1974    0.11163
1998   24     1974    0.11117
1998   24     1973    0.11081
1998   25     1973    0.10962
1998   25     1972    0.10976
1998   26     1972    0.11177
1998   26     1971    0.11186
1998   27     1971    0.11009
1998   27     1970    0.11006
1998   28     1970    0.11157
1998   28     1969    0.11127
1998   29     1969    0.10900
1998   29     1968    0.10737
1998   30     1968    0.10259
1998   30     1967    0.10080
1998   31     1967    0.09840
1998   31     1966    0.09575
1998   32     1966    0.08807
1998   32     1965    0.08481
1998   33     1965    0.07893
1998   33     1964    0.07550
1998   34     1964    0.06808
1998   34     1963    0.06431
1998   35     1963    0.05656
1998   35     1962    0.05311
1998   36     1962    0.04678
1998   36     1961    0.04357
1998   37     1961    0.03720
1998   37     1960    0.03444
1998   38     1960    0.02957
1998   38     1959    0.02694
1998   39     1959    0.02170
1998   39     1958    0.01939
1998   40     1958    0.01522
1998   40     1957    0.01348
1998   41     1957    0.01055
1998   41     1956    0.00916
1998   42     1956    0.00670
1998   42     1955    0.00569
1998   43     1955    0.00404
1998   43     1954    0.00333
1998   44     1954    0.00218
1998   44     1953    0.00173
1998   45     1953    0.00105
1998   45     1952    0.00083
1998   46     1952    0.00050
1998   46     1951    0.00041
1998   47     1951    0.00028
1998   47     1950    0.00022
1998   48     1950    0.00012
1998   48     1949    0.00009
1998   49     1949    0.00005
1998   49     1948    0.00004
1998   50     1948    0.00003
1998   50     1947    0.00003
1998   51     1947    0.00002
1998   51     1946    0.00002
1998   52     1946    0.00002
1998   52     1945    0.00002
1998   53     1945    0.00001
1998   53     1944    0.00001
1998   54     1944    0.00001
1998   54     1943    0.00000
1998   55+       .    0.00000
1999   12-       .    0.00013
1999   13     1986    0.00054
1999   13     1985    0.00099
1999   14     1985    0.00290
1999   14     1984    0.00460
1999   15     1984    0.00997
1999   15     1983    0.01381
1999   16     1983    0.02349
1999   16     1982    0.02935
1999   17     1982    0.04233
1999   17     1981    0.04950
1999   18     1981    0.06483
1999   18     1980    0.07242
1999   19     1980    0.08706
1999   19     1979    0.09255
1999   20     1979    0.09783
1999   20     1978    0.10036
1999   21     1978    0.10511
1999   21     1977    0.10704
1999   22     1977    0.11078
1999   22     1976    0.11168
1999   23     1976    0.11166
1999   23     1975    0.11165
1999   24     1975    0.11149
1999   24     1974    0.11141
1999   25     1974    0.11118
1999   25     1973    0.11140
1999   26     1973    0.11274
1999   26     1972    0.11273
1999   27     1972    0.11123
1999   27     1971    0.11108
1999   28     1971    0.11176
1999   28     1970    0.11156
1999   29     1970    0.11054
1999   29     1969    0.10897
1999   30     1969    0.10329
1999   30     1968    0.10162
1999   31     1968    0.10035
1999   31     1967    0.09789
1999   32     1967    0.09011
1999   32     1966    0.08665
1999   33     1966    0.07995
1999   33     1965    0.07649
1999   34     1965    0.06952
1999   34     1964    0.06587
1999   35     1964    0.05826
1999   35     1963    0.05483
1999   36     1963    0.04855
1999   36     1962    0.04517
1999   37     1962    0.03822
1999   37     1961    0.03520
1999   38     1961    0.02976
1999   38     1960    0.02719
1999   39     1960    0.02249
1999   39     1959    0.02010
1999   40     1959    0.01549
1999   40     1958    0.01368
1999   41     1958    0.01070
1999   41     1957    0.00928
1999   42     1957    0.00677
1999   42     1956    0.00571
1999   43     1956    0.00396
1999   43     1955    0.00329
1999   44     1955    0.00225
1999   44     1954    0.00183
1999   45     1954    0.00116
1999   45     1953    0.00092
1999   46     1953    0.00057
1999   46     1952    0.00046
1999   47     1952    0.00029
1999   47     1951    0.00023
1999   48     1951    0.00014
1999   48     1950    0.00011
1999   49     1950    0.00008
1999   49     1949    0.00006
1999   50     1949    0.00004
1999   50     1948    0.00004
1999   51     1948    0.00002
1999   51     1947    0.00002
1999   52     1947    0.00002
1999   52     1946    0.00002
1999   53     1946    0.00001
1999   53     1945    0.00001
1999   54     1945    0.00001
1999   54     1944    0.00000
1999   55+       .    0.00000
2000   12-       .    0.00012
2000   13     1987    0.00053
2000   13     1986    0.00092
2000   14     1986    0.00269
2000   14     1985    0.00425
2000   15     1985    0.00928
2000   15     1984    0.01291
2000   16     1984    0.02219
2000   16     1983    0.02789
2000   17     1983    0.04074
2000   17     1982    0.04792
2000   18     1982    0.06346
2000   18     1981    0.07121
2000   19     1981    0.08600
2000   19     1980    0.09187
2000   20     1980    0.09886
2000   20     1979    0.10152
2000   21     1979    0.10457
2000   21     1978    0.10634
2000   22     1978    0.11116
2000   22     1977    0.11248
2000   23     1977    0.11325
2000   23     1976    0.11352
2000   24     1976    0.11366
2000   24     1975    0.11372
2000   25     1975    0.11372
2000   25     1974    0.11398
2000   26     1974    0.11518
2000   26     1973    0.11531
2000   27     1973    0.11463
2000   27     1972    0.11444
2000   28     1972    0.11405
2000   28     1971    0.11387
2000   29     1971    0.11375
2000   29     1970    0.11270
2000   30     1970    0.10869
2000   30     1969    0.10677
2000   31     1969    0.10280
2000   31     1968    0.10024
2000   32     1968    0.09416
2000   32     1967    0.09091
2000   33     1967    0.08395
2000   33     1966    0.08034
2000   34     1966    0.07293
2000   34     1965    0.06914
2000   35     1965    0.06144
2000   35     1964    0.05784
2000   36     1964    0.05105
2000   36     1963    0.04754
2000   37     1963    0.04046
2000   37     1962    0.03731
2000   38     1962    0.03157
2000   38     1961    0.02879
2000   39     1961    0.02355
2000   39     1960    0.02119
2000   40     1960    0.01697
2000   40     1959    0.01500
2000   41     1959    0.01147
2000   41     1958    0.00987
2000   42     1958    0.00708
2000   42     1957    0.00599
2000   43     1957    0.00424
2000   43     1956    0.00352
2000   44     1956    0.00238
2000   44     1955    0.00191
2000   45     1955    0.00117
2000   45     1954    0.00093
2000   46     1954    0.00060
2000   46     1953    0.00047
2000   47     1953    0.00029
2000   47     1952    0.00023
2000   48     1952    0.00014
2000   48     1951    0.00012
2000   49     1951    0.00009
2000   49     1950    0.00007
2000   50     1950    0.00006
2000   50     1949    0.00005
2000   51     1949    0.00004
2000   51     1948    0.00003
2000   52     1948    0.00002
2000   52     1947    0.00002
2000   53     1947    0.00002
2000   53     1946    0.00001
2000   54     1946    0.00001
2000   54     1945    0.00001
2000   55+       .    0.00000
2001   12-       .    0.00012
2001   13     1988    0.00047
2001   13     1987    0.00082
2001   14     1987    0.00243
2001   14     1986    0.00387
2001   15     1986    0.00846
2001   15     1985    0.01178
2001   16     1985    0.02023
2001   16     1984    0.02546
2001   17     1984    0.03743
2001   17     1983    0.04429
2001   18     1983    0.05976
2001   18     1982    0.06772
2001   19     1982    0.08371
2001   19     1981    0.08977
2001   20     1981    0.09521
2001   20     1980    0.09762
2001   21     1980    0.10149
2001   21     1979    0.10321
2001   22     1979    0.10689
2001   22     1978    0.10831
2001   23     1978    0.11073
2001   23     1977    0.11149
2001   24     1977    0.11208
2001   24     1976    0.11241
2001   25     1976    0.11307
2001   25     1975    0.11337
2001   26     1975    0.11396
2001   26     1974    0.11414
2001   27     1974    0.11423
2001   27     1973    0.11421
2001   28     1973    0.11393
2001   28     1972    0.11367
2001   29     1972    0.11292
2001   29     1971    0.11195
2001   30     1971    0.10876
2001   30     1970    0.10702
2001   31     1970    0.10317
2001   31     1969    0.10058
2001   32     1969    0.09404
2001   32     1968    0.09096
2001   33     1968    0.08492
2001   33     1967    0.08159
2001   34     1967    0.07452
2001   34     1966    0.07086
2001   35     1966    0.06346
2001   35     1965    0.05960
2001   36     1965    0.05171
2001   36     1964    0.04809
2001   37     1964    0.04126
2001   37     1963    0.03811
2001   38     1963    0.03228
2001   38     1962    0.02951
2001   39     1962    0.02436
2001   39     1961    0.02190
2001   40     1961    0.01735
2001   40     1960    0.01529
2001   41     1960    0.01166
2001   41     1959    0.01007
2001   42     1959    0.00736
2001   42     1958    0.00623
2001   43     1958    0.00438
2001   43     1957    0.00361
2001   44     1957    0.00237
2001   44     1956    0.00193
2001   45     1956    0.00126
2001   45     1955    0.00101
2001   46     1955    0.00063
2001   46     1954    0.00050
2001   47     1954    0.00032
2001   47     1953    0.00025
2001   48     1953    0.00016
2001   48     1952    0.00014
2001   49     1952    0.00012
2001   49     1951    0.00010
2001   50     1951    0.00006
2001   50     1950    0.00005
2001   51     1950    0.00004
2001   51     1949    0.00003
2001   52     1949    0.00002
2001   52     1948    0.00001
2001   53     1948    0.00001
2001   53     1947    0.00001
2001   54     1947    0.00001
2001   54     1946    0.00000
2001   55+       .    0.00000
2002   12-       .    0.00010
2002   13     1989    0.00043
2002   13     1988    0.00076
2002   14     1988    0.00225
2002   14     1987    0.00359
2002   15     1987    0.00781
2002   15     1986    0.01089
2002   16     1986    0.01899
2002   16     1985    0.02400
2002   17     1985    0.03522
2002   17     1984    0.04166
2002   18     1984    0.05616
2002   18     1983    0.06388
2002   19     1983    0.08056
2002   19     1982    0.08702
2002   20     1982    0.09322
2002   20     1981    0.09564
2002   21     1981    0.09822
2002   21     1980    0.09982
2002   22     1980    0.10456
2002   22     1979    0.10592
2002   23     1979    0.10682
2002   23     1978    0.10773
2002   24     1978    0.11054
2002   24     1977    0.11155
2002   25     1977    0.11299
2002   25     1976    0.11360
2002   26     1976    0.11452
2002   26     1975    0.11478
2002   27     1975    0.11474
2002   27     1974    0.11486
2002   28     1974    0.11530
2002   28     1973    0.11515
2002   29     1973    0.11425
2002   29     1972    0.11324
2002   30     1972    0.11001
2002   30     1971    0.10818
2002   31     1971    0.10399
2002   31     1970    0.10142
2002   32     1970    0.09536
2002   32     1969    0.09215
2002   33     1969    0.08501
2002   33     1968    0.08195
2002   34     1968    0.07663
2002   34     1967    0.07323
2002   35     1967    0.06562
2002   35     1966    0.06165
2002   36     1966    0.05355
2002   36     1965    0.04969
2002   37     1965    0.04228
2002   37     1964    0.03899
2002   38     1964    0.03298
2002   38     1963    0.03020
2002   39     1963    0.02511
2002   39     1962    0.02261
2002   40     1962    0.01792
2002   40     1961    0.01579
2002   41     1961    0.01201
2002   41     1960    0.01038
2002   42     1960    0.00762
2002   42     1959    0.00645
2002   43     1959    0.00452
2002   43     1958    0.00374
2002   44     1958    0.00250
2002   44     1957    0.00204
2002   45     1957    0.00136
2002   45     1956    0.00108
2002   46     1956    0.00065
2002   46     1955    0.00052
2002   47     1955    0.00032
2002   47     1954    0.00026
2002   48     1954    0.00018
2002   48     1953    0.00015
2002   49     1953    0.00011
2002   49     1952    0.00009
2002   50     1952    0.00006
2002   50     1951    0.00005
2002   51     1951    0.00004
2002   51     1950    0.00003
2002   52     1950    0.00002
2002   52     1949    0.00002
2002   53     1949    0.00002
2002   53     1948    0.00002
2002   54     1948    0.00001
2002   54     1947    0.00000
2002   55+       .    0.00000
2003   12-       .    0.00000
2003   13     1990    0.00009
2003   13     1989    0.00029
2003   14     1989    0.00207
2003   14     1988    0.00399
2003   15     1988    0.00776
2003   15     1987    0.01019
2003   16     1987    0.01813
2003   16     1986    0.02288
2003   17     1986    0.03390
2003   17     1985    0.04021
2003   18     1985    0.05438
2003   18     1984    0.06191
2003   19     1984    0.07795
2003   19     1983    0.08453
2003   20     1983    0.09248
2003   20     1982    0.09541
2003   21     1982    0.09820
2003   21     1981    0.09962
2003   22     1981    0.10294
2003   22     1980    0.10411
2003   23     1980    0.10585
2003   23     1979    0.10676
2003   24     1979    0.10861
2003   24     1978    0.10986
2003   25     1978    0.11336
2003   25     1977    0.11462
2003   26     1977    0.11634
2003   26     1976    0.11680
2003   27     1976    0.11654
2003   27     1975    0.11674
2003   28     1975    0.11751
2003   28     1974    0.11776
2003   29     1974    0.11841
2003   29     1973    0.11739
2003   30     1973    0.11247
2003   30     1972    0.11069
2003   31     1972    0.10808
2003   31     1971    0.10571
2003   32     1971    0.09930
2003   32     1970    0.09600
2003   33     1970    0.08881
2003   33     1969    0.08546
2003   34     1969    0.07900
2003   34     1968    0.07551
2003   35     1968    0.06824
2003   35     1967    0.06452
2003   36     1967    0.05712
2003   36     1966    0.05313
2003   37     1966    0.04493
2003   37     1965    0.04128
2003   38     1965    0.03456
2003   38     1964    0.03164
2003   39     1964    0.02647
2003   39     1963    0.02389
2003   40     1963    0.01902
2003   40     1962    0.01678
2003   41     1962    0.01276
2003   41     1961    0.01100
2003   42     1961    0.00800
2003   42     1960    0.00676
2003   43     1960    0.00474
2003   43     1959    0.00392
2003   44     1959    0.00261
2003   44     1958    0.00212
2003   45     1958    0.00139
2003   45     1957    0.00111
2003   46     1957    0.00071
2003   46     1956    0.00057
2003   47     1956    0.00035
2003   47     1955    0.00028
2003   48     1955    0.00018
2003   48     1954    0.00015
2003   49     1954    0.00010
2003   49     1953    0.00009
2003   50     1953    0.00007
2003   50     1952    0.00007
2003   51     1952    0.00005
2003   51     1951    0.00004
2003   52     1951    0.00002
2003   52     1950    0.00002
2003   53     1950    0.00002
2003   53     1949    0.00002
2003   54     1949    0.00002
2003   54     1948    0.00001
2003   55+       .    0.00000
2004   12-       .    0.00009
2004   13     1991    0.00041
2004   13     1990    0.00060
2004   14     1990    0.00198
2004   14     1989    0.00321
2004   15     1989    0.00726
2004   15     1988    0.01025
2004   16     1988    0.01803
2004   16     1987    0.02283
2004   17     1987    0.03341
2004   17     1986    0.03952
2004   18     1986    0.05360
2004   18     1985    0.06105
2004   19     1985    0.07688
2004   19     1984    0.08334
2004   20     1984    0.09095
2004   20     1983    0.09393
2004   21     1983    0.09740
2004   21     1982    0.09917
2004   22     1982    0.10353
2004   22     1981    0.10459
2004   23     1981    0.10436
2004   23     1980    0.10504
2004   24     1980    0.10817
2004   24     1979    0.10919
2004   25     1979    0.11022
2004   25     1978    0.11144
2004   26     1978    0.11552
2004   26     1977    0.11673
2004   27     1977    0.11761
2004   27     1976    0.11803
2004   28     1976    0.11840
2004   28     1975    0.11858
2004   29     1975    0.11911
2004   29     1974    0.11825
2004   30     1974    0.11433
2004   30     1973    0.11234
2004   31     1973    0.10797
2004   31     1972    0.10539
2004   32     1972    0.09950
2004   32     1971    0.09637
2004   33     1971    0.08953
2004   33     1970    0.08641
2004   34     1970    0.08061
2004   34     1969    0.07718
2004   35     1969    0.06961
2004   35     1968    0.06583
2004   36     1968    0.05828
2004   36     1967    0.05439
2004   37     1967    0.04663
2004   37     1966    0.04289
2004   38     1966    0.03574
2004   38     1965    0.03260
2004   39     1965    0.02701
2004   39     1964    0.02436
2004   40     1964    0.01949
2004   40     1963    0.01721
2004   41     1963    0.01304
2004   41     1962    0.01130
2004   42     1962    0.00839
2004   42     1961    0.00708
2004   43     1961    0.00487
2004   43     1960    0.00404
2004   44     1960    0.00277
2004   44     1959    0.00225
2004   45     1959    0.00144
2004   45     1958    0.00114
2004   46     1958    0.00071
2004   46     1957    0.00057
2004   47     1957    0.00037
2004   47     1956    0.00030
2004   48     1956    0.00019
2004   48     1955    0.00015
2004   49     1955    0.00009
2004   49     1954    0.00009
2004   50     1954    0.00009
2004   50     1953    0.00008
2004   51     1953    0.00006
2004   51     1952    0.00005
2004   52     1952    0.00003
2004   52     1951    0.00002
2004   53     1951    0.00001
2004   53     1950    0.00001
2004   54     1950    0.00000
2004   54     1949    0.00000
2004   55+       .    0.00000
2005   12-       .    0.00008
2005   13     1992    0.00041
2005   13     1991    0.00062
2005   14     1991    0.00197
2005   14     1990    0.00315
2005   15     1990    0.00707
2005   15     1989    0.00993
2005   16     1989    0.01721
2005   16     1988    0.02181
2005   17     1988    0.03278
2005   17     1987    0.03908
2005   18     1987    0.05297
2005   18     1986    0.06042
2005   19     1986    0.07649
2005   19     1985    0.08299
2005   20     1985    0.09034
2005   20     1984    0.09330
2005   21     1984    0.09690
2005   21     1983    0.09891
2005   22     1983    0.10429
2005   22     1982    0.10570
2005   23     1982    0.10608
2005   23     1981    0.10648
2005   24     1981    0.10740
2005   24     1980    0.10814
2005   25     1980    0.11036
2005   25     1979    0.11148
2005   26     1979    0.11391
2005   26     1978    0.11509
2005   27     1978    0.11738
2005   27     1977    0.11827
2005   28     1977    0.11943
2005   28     1976    0.11978
2005   29     1976    0.12023
2005   29     1975    0.11910
2005   30     1975    0.11384
2005   30     1974    0.11207
2005   31     1974    0.11002
2005   31     1973    0.10733
2005   32     1973    0.09912
2005   32     1972    0.09579
2005   33     1972    0.08988
2005   33     1971    0.08676
2005   34     1971    0.08034
2005   34     1970    0.07695
2005   35     1970    0.06991
2005   35     1969    0.06621
2005   36     1969    0.05860
2005   36     1968    0.05478
2005   37     1968    0.04722
2005   37     1967    0.04359
2005   38     1967    0.03668
2005   38     1966    0.03346
2005   39     1966    0.02753
2005   39     1965    0.02474
2005   40     1965    0.01962
2005   40     1964    0.01737
2005   41     1964    0.01344
2005   41     1963    0.01166
2005   42     1963    0.00855
2005   42     1962    0.00726
2005   43     1962    0.00516
2005   43     1961    0.00427
2005   44     1961    0.00284
2005   44     1960    0.00229
2005   45     1960    0.00148
2005   45     1959    0.00119
2005   46     1959    0.00075
2005   46     1958    0.00060
2005   47     1958    0.00040
2005   47     1957    0.00032
2005   48     1957    0.00020
2005   48     1956    0.00016
2005   49     1956    0.00012
2005   49     1955    0.00011
2005   50     1955    0.00010
2005   50     1954    0.00009
2005   51     1954    0.00007
2005   51     1953    0.00005
2005   52     1953    0.00003
2005   52     1952    0.00002
2005   53     1952    0.00001
2005   53     1951    0.00001
2005   54     1951    0.00000
2005   54     1950    0.00000
2005   55+       .    0.00000
2006   12-       .    0.00007
2006   13     1993    0.00040
2006   13     1992    0.00062
2006   14     1992    0.00190
2006   14     1991    0.00302
2006   15     1991    0.00707
2006   15     1990    0.01005
2006   16     1990    0.01754
2006   16     1989    0.02227
2006   17     1989    0.03342
2006   17     1988    0.03994
2006   18     1988    0.05511
2006   18     1987    0.06315
2006   19     1987    0.07988
2006   19     1986    0.08663
2006   20     1986    0.09411
2006   20     1985    0.09697
2006   21     1985    0.09987
2006   21     1984    0.10174
2006   22     1984    0.10733
2006   22     1983    0.10896
2006   23     1983    0.11026
2006   23     1982    0.11089
2006   24     1982    0.11204
2006   24     1981    0.11242
2006   25     1981    0.11262
2006   25     1980    0.11335
2006   26     1980    0.11623
2006   26     1979    0.11713
2006   27     1979    0.11773
2006   27     1978    0.11861
2006   28     1978    0.12148
2006   28     1977    0.12216
2006   29     1977    0.12248
2006   29     1976    0.12138
2006   30     1976    0.11629
2006   30     1975    0.11447
2006   31     1975    0.11192
2006   31     1974    0.10933
2006   32     1974    0.10206
2006   32     1973    0.09853
2006   33     1973    0.09120
2006   33     1972    0.08776
2006   34     1972    0.08114
2006   34     1971    0.07777
2006   35     1971    0.07102
2006   35     1970    0.06736
2006   36     1970    0.05972
2006   36     1969    0.05581
2006   37     1969    0.04782
2006   37     1968    0.04424
2006   38     1968    0.03766
2006   38     1967    0.03449
2006   39     1967    0.02851
2006   39     1966    0.02573
2006   40     1966    0.02069
2006   40     1965    0.01824
2006   41     1965    0.01376
2006   41     1964    0.01190
2006   42     1964    0.00878
2006   42     1963    0.00745
2006   43     1963    0.00526
2006   43     1962    0.00438
2006   44     1962    0.00298
2006   44     1961    0.00242
2006   45     1961    0.00158
2006   45     1960    0.00125
2006   46     1960    0.00076
2006   46     1959    0.00061
2006   47     1959    0.00041
2006   47     1958    0.00033
2006   48     1958    0.00022
2006   48     1957    0.00018
2006   49     1957    0.00013
2006   49     1956    0.00012
2006   50     1956    0.00011
2006   50     1955    0.00010
2006   51     1955    0.00008
2006   51     1954    0.00006
2006   52     1954    0.00004
2006   52     1953    0.00003
2006   53     1953    0.00002
2006   53     1952    0.00001
2006   54     1952    0.00001
2006   54     1951    0.00000
2006   55+       .    0.00000
2007   12-       .    0.00007
2007   13     1994    0.00036
2007   13     1993    0.00054
2007   14     1993    0.00186
2007   14     1992    0.00307
2007   15     1992    0.00715
2007   15     1991    0.01017
2007   16     1991    0.01762
2007   16     1990    0.02228
2007   17     1990    0.03313
2007   17     1989    0.03955
2007   18     1989    0.05506
2007   18     1988    0.06330
2007   19     1988    0.08052
2007   19     1987    0.08739
2007   20     1987    0.09438
2007   20     1986    0.09712
2007   21     1986    0.10023
2007   21     1985    0.10182
2007   22     1985    0.10568
2007   22     1984    0.10720
2007   23     1984    0.10995
2007   23     1983    0.11102
2007   24     1983    0.11273
2007   24     1982    0.11334
2007   25     1982    0.11390
2007   25     1981    0.11442
2007   26     1981    0.11591
2007   26     1980    0.11652
2007   27     1980    0.11743
2007   27     1979    0.11810
2007   28     1979    0.11953
2007   28     1978    0.12059
2007   29     1978    0.12409
2007   29     1977    0.12362
2007   30     1977    0.11822
2007   30     1976    0.11634
2007   31     1976    0.11369
2007   31     1975    0.11084
2007   32     1975    0.10256
2007   32     1974    0.09909
2007   33     1974    0.09281
2007   33     1973    0.08945
2007   34     1973    0.08250
2007   34     1972    0.07888
2007   35     1972    0.07146
2007   35     1971    0.06758
2007   36     1971    0.05955
2007   36     1970    0.05578
2007   37     1970    0.04862
2007   37     1969    0.04501
2007   38     1969    0.03777
2007   38     1968    0.03472
2007   39     1968    0.02945
2007   39     1967    0.02664
2007   40     1967    0.02118
2007   40     1966    0.01865
2007   41     1966    0.01412
2007   41     1965    0.01221
2007   42     1965    0.00903
2007   42     1964    0.00766
2007   43     1964    0.00537
2007   43     1963    0.00446
2007   44     1963    0.00304
2007   44     1962    0.00248
2007   45     1962    0.00164
2007   45     1961    0.00132
2007   46     1961    0.00083
2007   46     1960    0.00067
2007   47     1960    0.00044
2007   47     1959    0.00036
2007   48     1959    0.00025
2007   48     1958    0.00020
2007   49     1958    0.00013
2007   49     1957    0.00011
2007   50     1957    0.00012
2007   50     1956    0.00011
2007   51     1956    0.00008
2007   51     1955    0.00006
2007   52     1955    0.00004
2007   52     1954    0.00003
2007   53     1954    0.00002
2007   53     1953    0.00001
2007   54     1953    0.00001
2007   54     1952    0.00000
2007   55+       .    0.00000
2008   12-       .    0.00007
2008   13     1995    0.00034
2008   13     1994    0.00052
2008   14     1994    0.00175
2008   14     1993    0.00287
2008   15     1993    0.00669
2008   15     1992    0.00955
2008   16     1992    0.01699
2008   16     1991    0.02166
2008   17     1991    0.03239
2008   17     1990    0.03860
2008   18     1990    0.05280
2008   18     1989    0.06041
2008   19     1989    0.07687
2008   19     1988    0.08360
2008   20     1988    0.09156
2008   20     1987    0.09432
2008   21     1987    0.09599
2008   21     1986    0.09754
2008   22     1986    0.10295
2008   22     1985    0.10451
2008   23     1985    0.10563
2008   23     1984    0.10652
2008   24     1984    0.10898
2008   24     1983    0.10988
2008   25     1983    0.11109
2008   25     1982    0.11187
2008   26     1982    0.11392
2008   26     1981    0.11438
2008   27     1981    0.11380
2008   27     1980    0.11438
2008   28     1980    0.11713
2008   28     1979    0.11795
2008   29     1979    0.11894
2008   29     1978    0.11851
2008   30     1978    0.11541
2008   30     1977    0.11422
2008   31     1977    0.11260
2008   31     1976    0.10997
2008   32     1976    0.10155
2008   32     1975    0.09800
2008   33     1975    0.09132
2008   33     1974    0.08813
2008   34     1974    0.08215
2008   34     1973    0.07856
2008   35     1973    0.07056
2008   35     1972    0.06674
2008   36     1972    0.05938
2008   36     1971    0.05553
2008   37     1971    0.04768
2008   37     1970    0.04423
2008   38     1970    0.03792
2008   38     1969    0.03491
2008   39     1969    0.02919
2008   39     1968    0.02651
2008   40     1968    0.02160
2008   40     1967    0.01917
2008   41     1967    0.01465
2008   41     1966    0.01267
2008   42     1966    0.00928
2008   42     1965    0.00788
2008   43     1965    0.00561
2008   43     1964    0.00466
2008   44     1964    0.00312
2008   44     1963    0.00254
2008   45     1963    0.00167
2008   45     1962    0.00135
2008   46     1962    0.00087
2008   46     1961    0.00070
2008   47     1961    0.00045
2008   47     1960    0.00037
2008   48     1960    0.00027
2008   48     1959    0.00023
2008   49     1959    0.00014
2008   49     1958    0.00013
2008   50     1958    0.00012
2008   50     1957    0.00011
2008   51     1957    0.00008
2008   51     1956    0.00007
2008   52     1956    0.00004
2008   52     1955    0.00003
2008   53     1955    0.00002
2008   53     1954    0.00001
2008   54     1954    0.00001
2008   54     1953    0.00000
2008   55+       .    0.00000
2009   12-       .    0.00006
2009   13     1996    0.00030
2009   13     1995    0.00046
2009   14     1995    0.00153
2009   14     1994    0.00253
2009   15     1994    0.00616
2009   15     1993    0.00889
2009   16     1993    0.01565
2009   16     1992    0.01993
2009   17     1992    0.03000
2009   17     1991    0.03588
2009   18     1991    0.04952
2009   18     1990    0.05679
2009   19     1990    0.07217
2009   19     1989    0.07847
2009   20     1989    0.08593
2009   20     1988    0.08869
2009   21     1988    0.09122
2009   21     1987    0.09279
2009   22     1987    0.09725
2009   22     1986    0.09860
2009   23     1986    0.09981
2009   23     1985    0.10063
2009   24     1985    0.10267
2009   24     1984    0.10363
2009   25     1984    0.10546
2009   25     1983    0.10678
2009   26     1983    0.11064
2009   26     1982    0.11164
2009   27     1982    0.11162
2009   27     1981    0.11201
2009   28     1981    0.11303
2009   28     1980    0.11372
2009   29     1980    0.11596
2009   29     1979    0.11546
2009   30     1979    0.11090
2009   30     1978    0.10987
2009   31     1978    0.11002
2009   31     1977    0.10798
2009   32     1977    0.10042
2009   32     1976    0.09706
2009   33     1976    0.09036
2009   33     1975    0.08712
2009   34     1975    0.08081
2009   34     1974    0.07741
2009   35     1974    0.07035
2009   35     1973    0.06655
2009   36     1973    0.05861
2009   36     1972    0.05478
2009   37     1972    0.04734
2009   37     1971    0.04385
2009   38     1971    0.03722
2009   38     1970    0.03427
2009   39     1970    0.02892
2009   39     1969    0.02630
2009   40     1969    0.02132
2009   40     1968    0.01898
